# qlearning vs wolf
wolf
Draw
qlearning
wolf
qlearning
qlearning
qlearning
wolf
wolf
Draw
qlearning
wolf
qlearning
qlearning
wolf
wolf
qlearning
qlearning
qlearning
wolf
qlearning
qlearning
qlearning
Draw
qlearning
Draw
Draw
qlearning
Draw
wolf
