# episode, # turns, reward
896.0, 6.0, -0.24000000000000002
897.0, 2.0, -0.08
898.0, 6.0, -0.24000000000000002
899.0, 8.0, -0.32
900.0, 10.0, -0.39999999999999997
901.0, 4.0, -0.16
902.0, 3.0, -0.12
903.0, 4.0, -0.16
904.0, 8.0, -0.32
905.0, 4.0, -0.16
906.0, 8.0, -0.32
907.0, 4.0, 0.88
908.0, 7.0, 0.76
909.0, 6.0, -0.24000000000000002
910.0, 9.0, -0.36
911.0, 5.0, 0.84
912.0, 12.0, 0.56
913.0, 3.0, -0.12
914.0, 4.0, -0.16
915.0, 3.0, -0.12
916.0, 10.0, -0.39999999999999997
917.0, 3.0, -0.12
918.0, 8.0, 0.72
919.0, 25.0, -1.0000000000000002
920.0, 4.0, -0.16
921.0, 8.0, -0.32
922.0, 4.0, -0.16
923.0, 3.0, -0.12
924.0, 13.0, -0.5199999999999999
925.0, 14.0, -0.5599999999999999
926.0, 5.0, 0.84
927.0, 3.0, -0.12
928.0, 5.0, -0.2
929.0, 3.0, -0.12
930.0, 11.0, 0.6000000000000001
931.0, 2.0, -0.08
932.0, 8.0, -0.32
933.0, 4.0, -0.16
934.0, 5.0, -0.2
935.0, 3.0, -0.12
936.0, 11.0, -0.43999999999999995
937.0, 4.0, 0.88
938.0, 6.0, -0.24000000000000002
939.0, 4.0, -0.16
940.0, 13.0, -0.5199999999999999
941.0, 8.0, -0.32
942.0, 16.0, -0.64
943.0, 10.0, -0.39999999999999997
944.0, 10.0, 0.64
945.0, 19.0, 0.2799999999999999
946.0, 6.0, -0.24000000000000002
947.0, 2.0, -0.08
948.0, 3.0, 0.92
949.0, 4.0, -0.16
950.0, 4.0, 0.88
951.0, 7.0, 0.76
952.0, 7.0, -0.28
953.0, 3.0, 0.92
954.0, 6.0, -0.24000000000000002
955.0, 10.0, -0.39999999999999997
956.0, 3.0, -0.12
957.0, 11.0, 0.6000000000000001
958.0, 7.0, -0.28
959.0, 13.0, -0.5199999999999999
960.0, 5.0, 0.84
961.0, 3.0, -0.12
962.0, 10.0, 0.64
963.0, 5.0, -0.2
964.0, 7.0, 0.76
965.0, 12.0, -0.4799999999999999
966.0, 3.0, -0.12
967.0, 10.0, 0.64
968.0, 6.0, -0.24000000000000002
969.0, 16.0, -0.64
970.0, 17.0, -0.68
971.0, 3.0, -0.12
972.0, 4.0, -0.16
973.0, 6.0, -0.24000000000000002
974.0, 4.0, -0.16
975.0, 5.0, -0.2
976.0, 13.0, -0.5199999999999999
977.0, 6.0, 0.8
978.0, 4.0, -0.16
979.0, 3.0, -0.12
980.0, 5.0, -0.2
981.0, 3.0, -0.12
982.0, 4.0, 0.88
983.0, 7.0, -0.28
984.0, 6.0, 0.8
985.0, 17.0, -0.68
986.0, 8.0, -0.32
987.0, 5.0, -0.2
988.0, 3.0, -0.12
989.0, 20.0, -0.8000000000000002
990.0, 11.0, -0.43999999999999995
991.0, 10.0, 0.64
992.0, 9.0, -0.36
993.0, 4.0, 0.88
994.0, 6.0, -0.24000000000000002
995.0, 6.0, 0.8
996.0, 6.0, -0.24000000000000002
997.0, 8.0, -0.32
998.0, 17.0, -0.68
999.0, 6.0, 0.8
1000.0, 11.0, -0.43999999999999995
1001.0, 7.0, -0.28
1002.0, 4.0, -0.16
1003.0, 3.0, -0.12
1004.0, 3.0, -0.12
1005.0, 19.0, -0.7600000000000001
1006.0, 4.0, -0.16
1007.0, 10.0, -0.39999999999999997
1008.0, 9.0, -0.36
1009.0, 6.0, -0.24000000000000002
1010.0, 7.0, -0.28
1011.0, 9.0, 0.6799999999999999
1012.0, 18.0, -0.7200000000000001
1013.0, 4.0, -0.16
1014.0, 9.0, -0.36
1015.0, 16.0, -0.64
1016.0, 15.0, -0.6
1017.0, 6.0, -0.24000000000000002
1018.0, 13.0, -0.5199999999999999
1019.0, 5.0, -0.2
1020.0, 6.0, -0.24000000000000002
1021.0, 13.0, -0.5199999999999999
1022.0, 6.0, -0.24000000000000002
1023.0, 18.0, -0.7200000000000001
1024.0, 16.0, -0.64
1025.0, 4.0, -0.16
1026.0, 4.0, -0.16
1027.0, 3.0, -0.12
1028.0, 5.0, 0.84
1029.0, 8.0, -0.32
1030.0, 5.0, -0.2
1031.0, 8.0, -0.32
1032.0, 9.0, -0.36
1033.0, 3.0, -0.12
1034.0, 8.0, -0.32
1035.0, 7.0, -0.28
1036.0, 11.0, -0.43999999999999995
1037.0, 4.0, -0.16
1038.0, 4.0, 0.88
1039.0, 10.0, -0.39999999999999997
1040.0, 5.0, 0.84
1041.0, 3.0, -0.12
1042.0, 13.0, -0.5199999999999999
1043.0, 15.0, -0.6
1044.0, 5.0, -0.2
1045.0, 7.0, -0.28
1046.0, 3.0, 0.92
1047.0, 4.0, 0.88
1048.0, 6.0, 0.8
1049.0, 4.0, -0.16
1050.0, 6.0, -0.24000000000000002
1051.0, 6.0, -0.24000000000000002
1052.0, 4.0, 0.88
1053.0, 6.0, -0.24000000000000002
1054.0, 11.0, 0.6000000000000001
1055.0, 3.0, -0.12
1056.0, 3.0, -0.12
1057.0, 3.0, -0.12
1058.0, 9.0, 0.6799999999999999
1059.0, 5.0, 0.84
1060.0, 15.0, -0.6
1061.0, 4.0, -0.16
1062.0, 10.0, -0.39999999999999997
1063.0, 15.0, 0.44000000000000006
1064.0, 5.0, -0.2
1065.0, 9.0, -0.36
1066.0, 5.0, 0.84
1067.0, 5.0, -0.2
1068.0, 5.0, -0.2
1069.0, 8.0, -0.32
1070.0, 19.0, -0.7600000000000001
1071.0, 4.0, 0.88
1072.0, 8.0, -0.32
1073.0, 3.0, -0.12
1074.0, 22.0, 0.1599999999999998
1075.0, 5.0, 0.84
1076.0, 14.0, -0.5599999999999999
1077.0, 10.0, -0.39999999999999997
1078.0, 7.0, -0.28
1079.0, 8.0, -0.32
1080.0, 12.0, 0.56
1081.0, 7.0, -0.28
1082.0, 2.0, -0.08
1083.0, 9.0, 0.6799999999999999
1084.0, 7.0, -0.28
1085.0, 4.0, -0.16
1086.0, 6.0, -0.24000000000000002
1087.0, 6.0, 0.8
1088.0, 6.0, -0.24000000000000002
1089.0, 4.0, -0.16
1090.0, 8.0, -0.32
1091.0, 3.0, -0.12
1092.0, 3.0, -0.12
1093.0, 8.0, 0.72
1094.0, 5.0, -0.2
1095.0, 12.0, -0.4799999999999999
1096.0, 9.0, -0.36
1097.0, 4.0, 0.88
1098.0, 3.0, 0.92
1099.0, 14.0, -0.5599999999999999
1100.0, 3.0, -0.12
1101.0, 3.0, 0.92
1102.0, 10.0, -0.39999999999999997
1103.0, 15.0, -0.6
1104.0, 5.0, -0.2
1105.0, 4.0, -0.16
1106.0, 8.0, -0.32
1107.0, 8.0, -0.32
1108.0, 7.0, -0.28
1109.0, 8.0, 0.72
1110.0, 6.0, -0.24000000000000002
1111.0, 7.0, 0.76
1112.0, 3.0, 0.92
1113.0, 8.0, -0.32
1114.0, 6.0, -0.24000000000000002
1115.0, 26.0, -2.220446049250313e-16
1116.0, 3.0, -0.12
1117.0, 5.0, 0.84
1118.0, 7.0, -0.28
1119.0, 3.0, -0.12
1120.0, 5.0, 0.84
1121.0, 3.0, -0.12
1122.0, 8.0, -0.32
1123.0, 5.0, -0.2
1124.0, 5.0, -0.2
1125.0, 3.0, -0.12
1126.0, 6.0, 0.8
1127.0, 3.0, -0.12
1128.0, 4.0, -0.16
1129.0, 9.0, 0.6799999999999999
1130.0, 2.0, -0.08
1131.0, 3.0, 0.92
1132.0, 8.0, -0.32
1133.0, 6.0, 0.8
1134.0, 15.0, 0.44000000000000006
1135.0, 7.0, -0.28
1136.0, 12.0, -0.4799999999999999
1137.0, 3.0, -0.12
1138.0, 8.0, 0.72
1139.0, 4.0, -0.16
1140.0, 3.0, -0.12
1141.0, 3.0, -0.12
1142.0, 6.0, -0.24000000000000002
1143.0, 5.0, -0.2
1144.0, 7.0, 0.76
1145.0, 3.0, 0.92
1146.0, 5.0, -0.2
1147.0, 7.0, -0.28
1148.0, 6.0, 0.8
1149.0, 5.0, -0.2
1150.0, 8.0, -0.32
1151.0, 5.0, 0.84
1152.0, 19.0, -0.7600000000000001
1153.0, 11.0, -0.43999999999999995
1154.0, 11.0, -0.43999999999999995
1155.0, 2.0, -0.08
1156.0, 3.0, -0.12
1157.0, 5.0, -0.2
1158.0, 9.0, 0.6799999999999999
1159.0, 4.0, 0.88
1160.0, 3.0, 0.92
1161.0, 7.0, -0.28
1162.0, 4.0, -0.16
1163.0, 20.0, 0.23999999999999988
1164.0, 7.0, -0.28
1165.0, 7.0, -0.28
1166.0, 6.0, -0.24000000000000002
1167.0, 4.0, -0.16
1168.0, 6.0, -0.24000000000000002
1169.0, 7.0, 0.76
1170.0, 2.0, -0.08
1171.0, 9.0, -0.36
1172.0, 9.0, 0.6799999999999999
1173.0, 6.0, 0.8
1174.0, 5.0, -0.2
1175.0, 3.0, 0.92
1176.0, 17.0, -0.68
1177.0, 4.0, 0.88
1178.0, 8.0, 0.72
1179.0, 7.0, -0.28
1180.0, 16.0, -0.64
1181.0, 12.0, -0.4799999999999999
1182.0, 15.0, -0.6
1183.0, 5.0, 0.84
1184.0, 3.0, -0.12
1185.0, 7.0, -0.28
1186.0, 6.0, -0.24000000000000002
1187.0, 7.0, -0.28
1188.0, 2.0, -0.08
1189.0, 4.0, -0.16
1190.0, 7.0, -0.28
1191.0, 6.0, 0.8
1192.0, 8.0, -0.32
1193.0, 4.0, -0.16
1194.0, 5.0, -0.2
1195.0, 3.0, -0.12
1196.0, 6.0, -0.24000000000000002
1197.0, 5.0, -0.2
1198.0, 4.0, 0.88
1199.0, 4.0, -0.16
1200.0, 11.0, -0.43999999999999995
1201.0, 3.0, -0.12
1202.0, 5.0, -0.2
1203.0, 6.0, 0.8
1204.0, 4.0, 0.88
1205.0, 14.0, -0.5599999999999999
1206.0, 3.0, -0.12
1207.0, 14.0, -0.5599999999999999
1208.0, 5.0, -0.2
1209.0, 8.0, -0.32
1210.0, 4.0, -0.16
1211.0, 12.0, -0.4799999999999999
1212.0, 8.0, 0.72
1213.0, 12.0, -0.4799999999999999
1214.0, 3.0, 0.92
1215.0, 9.0, -0.36
1216.0, 9.0, -0.36
1217.0, 4.0, 0.88
1218.0, 6.0, -0.24000000000000002
1219.0, 5.0, -0.2
1220.0, 6.0, -0.24000000000000002
1221.0, 5.0, 0.84
1222.0, 3.0, -0.12
1223.0, 8.0, -0.32
1224.0, 7.0, -0.28
1225.0, 5.0, -0.2
1226.0, 5.0, -0.2
1227.0, 14.0, -0.5599999999999999
1228.0, 8.0, -0.32
1229.0, 7.0, -0.28
1230.0, 4.0, -0.16
1231.0, 6.0, 0.8
1232.0, 15.0, -0.6
1233.0, 6.0, -0.24000000000000002
1234.0, 3.0, 0.92
1235.0, 13.0, -0.5199999999999999
1236.0, 7.0, -0.28
1237.0, 3.0, 0.92
1238.0, 4.0, -0.16
1239.0, 4.0, -0.16
1240.0, 5.0, -0.2
1241.0, 6.0, -0.24000000000000002
1242.0, 3.0, 0.92
1243.0, 9.0, 0.6799999999999999
1244.0, 4.0, 0.88
1245.0, 5.0, 0.84
1246.0, 7.0, -0.28
1247.0, 5.0, -0.2
1248.0, 6.0, -0.24000000000000002
1249.0, 5.0, -0.2
1250.0, 6.0, 0.8
1251.0, 9.0, -0.36
1252.0, 5.0, -0.2
1253.0, 4.0, -0.16
1254.0, 11.0, -0.43999999999999995
1255.0, 5.0, -0.2
1256.0, 5.0, 0.84
1257.0, 16.0, -0.64
1258.0, 6.0, 0.8
1259.0, 15.0, 0.44000000000000006
1260.0, 2.0, -0.08
1261.0, 11.0, -0.43999999999999995
1262.0, 7.0, -0.28
1263.0, 5.0, 0.84
1264.0, 8.0, 0.72
1265.0, 5.0, 0.84
1266.0, 4.0, -0.16
1267.0, 6.0, -0.24000000000000002
1268.0, 5.0, -0.2
1269.0, 3.0, 0.92
1270.0, 5.0, -0.2
1271.0, 4.0, -0.16
1272.0, 9.0, -0.36
1273.0, 18.0, -0.7200000000000001
1274.0, 13.0, -0.5199999999999999
1275.0, 3.0, -0.12
1276.0, 6.0, 0.8
1277.0, 5.0, -0.2
1278.0, 3.0, 0.92
1279.0, 6.0, 0.8
1280.0, 4.0, -0.16
1281.0, 3.0, -0.12
1282.0, 4.0, 0.88
1283.0, 3.0, -0.12
1284.0, 5.0, -0.2
1285.0, 7.0, -0.28
1286.0, 12.0, -0.4799999999999999
1287.0, 6.0, 0.8
1288.0, 6.0, -0.24000000000000002
1289.0, 15.0, -0.6
1290.0, 4.0, 0.88
1291.0, 9.0, 0.6799999999999999
1292.0, 8.0, -0.32
1293.0, 13.0, -0.5199999999999999
1294.0, 7.0, -0.28
1295.0, 7.0, -0.28
1296.0, 6.0, -0.24000000000000002
1297.0, 12.0, -0.4799999999999999
1298.0, 4.0, 0.88
1299.0, 15.0, -0.6
1300.0, 5.0, -0.2
1301.0, 3.0, -0.12
1302.0, 7.0, -0.28
1303.0, 8.0, -0.32
1304.0, 5.0, 0.84
1305.0, 7.0, -0.28
1306.0, 10.0, -0.39999999999999997
1307.0, 7.0, 0.76
1308.0, 4.0, -0.16
1309.0, 3.0, -0.12
1310.0, 8.0, 0.72
1311.0, 6.0, -0.24000000000000002
1312.0, 4.0, -0.16
1313.0, 10.0, -0.39999999999999997
1314.0, 4.0, -0.16
1315.0, 5.0, -0.2
1316.0, 6.0, -0.24000000000000002
1317.0, 16.0, -0.64
1318.0, 3.0, -0.12
1319.0, 5.0, -0.2
1320.0, 9.0, 0.6799999999999999
1321.0, 11.0, -0.43999999999999995
1322.0, 3.0, -0.12
1323.0, 3.0, 0.92
1324.0, 4.0, -0.16
1325.0, 4.0, -0.16
1326.0, 5.0, -0.2
1327.0, 3.0, -0.12
1328.0, 17.0, -0.68
1329.0, 4.0, 0.88
1330.0, 7.0, 0.76
1331.0, 7.0, 0.76
1332.0, 8.0, -0.32
1333.0, 4.0, -0.16
1334.0, 9.0, 0.6799999999999999
1335.0, 8.0, -0.32
1336.0, 4.0, -0.16
1337.0, 11.0, -0.43999999999999995
1338.0, 13.0, -0.5199999999999999
1339.0, 7.0, 0.76
1340.0, 4.0, 0.88
1341.0, 6.0, -0.24000000000000002
1342.0, 7.0, -0.28
1343.0, 8.0, 0.72
1344.0, 3.0, -0.12
1345.0, 12.0, 0.56
1346.0, 12.0, 0.56
1347.0, 8.0, -0.32
1348.0, 9.0, -0.36
1349.0, 5.0, 0.84
1350.0, 3.0, 0.92
1351.0, 6.0, -0.24000000000000002
1352.0, 9.0, -0.36
1353.0, 7.0, 0.76
1354.0, 4.0, -0.16
1355.0, 5.0, -0.2
1356.0, 8.0, -0.32
1357.0, 3.0, 0.92
1358.0, 5.0, -0.2
1359.0, 4.0, -0.16
1360.0, 5.0, -0.2
1361.0, 11.0, 0.6000000000000001
1362.0, 5.0, -0.2
1363.0, 8.0, -0.32
1364.0, 14.0, -0.5599999999999999
1365.0, 9.0, 0.6799999999999999
1366.0, 6.0, 0.8
1367.0, 9.0, 0.6799999999999999
1368.0, 9.0, -0.36
1369.0, 8.0, 0.72
1370.0, 6.0, 0.8
1371.0, 17.0, -0.68
1372.0, 6.0, -0.24000000000000002
1373.0, 3.0, -0.12
1374.0, 10.0, -0.39999999999999997
1375.0, 8.0, -0.32
1376.0, 2.0, -0.08
1377.0, 3.0, 0.92
1378.0, 19.0, 0.2799999999999999
1379.0, 5.0, -0.2
1380.0, 5.0, -0.2
1381.0, 3.0, 0.92
1382.0, 5.0, -0.2
1383.0, 4.0, 0.88
1384.0, 7.0, -0.28
1385.0, 10.0, -0.39999999999999997
1386.0, 10.0, -0.39999999999999997
1387.0, 6.0, -0.24000000000000002
1388.0, 8.0, -0.32
1389.0, 4.0, -0.16
1390.0, 18.0, -0.7200000000000001
1391.0, 3.0, 0.92
1392.0, 5.0, -0.2
1393.0, 4.0, -0.16
1394.0, 3.0, 0.92
1395.0, 4.0, -0.16
1396.0, 10.0, -0.39999999999999997
1397.0, 16.0, 0.4
1398.0, 13.0, -0.5199999999999999
1399.0, 5.0, 0.84
1400.0, 12.0, -0.4799999999999999
1401.0, 10.0, -0.39999999999999997
1402.0, 12.0, -0.4799999999999999
1403.0, 10.0, -0.39999999999999997
1404.0, 11.0, -0.43999999999999995
1405.0, 10.0, 0.64
1406.0, 5.0, -0.2
1407.0, 3.0, -0.12
1408.0, 3.0, 0.92
1409.0, 6.0, -0.24000000000000002
1410.0, 19.0, 0.2799999999999999
1411.0, 7.0, -0.28
1412.0, 7.0, 0.76
1413.0, 11.0, -0.43999999999999995
1414.0, 15.0, -0.6
1415.0, 4.0, 0.88
1416.0, 20.0, -0.8000000000000002
1417.0, 24.0, 0.07999999999999974
1418.0, 5.0, 0.84
1419.0, 3.0, 0.92
1420.0, 6.0, 0.8
1421.0, 4.0, 0.88
1422.0, 3.0, -0.12
1423.0, 11.0, 0.6000000000000001
1424.0, 2.0, -0.08
1425.0, 8.0, -0.32
1426.0, 6.0, -0.24000000000000002
1427.0, 10.0, -0.39999999999999997
1428.0, 3.0, 0.92
1429.0, 29.0, -1.1600000000000004
1430.0, 8.0, 0.72
1431.0, 2.0, -0.08
1432.0, 4.0, -0.16
1433.0, 3.0, -0.12
1434.0, 8.0, -0.32
1435.0, 3.0, -0.12
1436.0, 5.0, -0.2
1437.0, 5.0, 0.84
1438.0, 9.0, 0.6799999999999999
1439.0, 4.0, -0.16
1440.0, 14.0, -0.5599999999999999
1441.0, 3.0, 0.92
1442.0, 6.0, -0.24000000000000002
1443.0, 2.0, -0.08
1444.0, 10.0, -0.39999999999999997
1445.0, 10.0, 0.64
1446.0, 4.0, -0.16
1447.0, 10.0, -0.39999999999999997
1448.0, 4.0, -0.16
1449.0, 13.0, 0.52
1450.0, 12.0, 0.56
1451.0, 6.0, 0.8
1452.0, 6.0, 0.8
1453.0, 4.0, 0.88
1454.0, 14.0, -0.5599999999999999
1455.0, 4.0, -0.16
1456.0, 7.0, 0.76
1457.0, 7.0, -0.28
1458.0, 6.0, 0.8
1459.0, 7.0, 0.76
1460.0, 10.0, -0.39999999999999997
1461.0, 4.0, -0.16
1462.0, 12.0, -0.4799999999999999
1463.0, 9.0, -0.36
1464.0, 4.0, 0.88
1465.0, 4.0, -0.16
1466.0, 5.0, -0.2
1467.0, 5.0, -0.2
1468.0, 6.0, -0.24000000000000002
1469.0, 5.0, -0.2
1470.0, 3.0, 0.92
1471.0, 4.0, -0.16
1472.0, 3.0, -0.12
1473.0, 6.0, 0.8
1474.0, 3.0, 0.92
1475.0, 4.0, 0.88
1476.0, 8.0, -0.32
1477.0, 4.0, -0.16
1478.0, 10.0, -0.39999999999999997
1479.0, 11.0, -0.43999999999999995
1480.0, 5.0, -0.2
1481.0, 4.0, -0.16
1482.0, 3.0, -0.12
1483.0, 6.0, -0.24000000000000002
1484.0, 9.0, -0.36
1485.0, 10.0, -0.39999999999999997
1486.0, 6.0, -0.24000000000000002
1487.0, 14.0, -0.5599999999999999
1488.0, 19.0, -0.7600000000000001
1489.0, 4.0, -0.16
1490.0, 4.0, 0.88
1491.0, 3.0, -0.12
1492.0, 2.0, -0.08
1493.0, 9.0, -0.36
1494.0, 3.0, 0.92
1495.0, 3.0, -0.12
1496.0, 3.0, -0.12
1497.0, 4.0, 0.88
1498.0, 9.0, -0.36
1499.0, 6.0, -0.24000000000000002
1500.0, 4.0, -0.16
1501.0, 7.0, -0.28
1502.0, 5.0, 0.84
1503.0, 9.0, -0.36
1504.0, 6.0, 0.8
1505.0, 3.0, -0.12
1506.0, 5.0, -0.2
1507.0, 4.0, 0.88
1508.0, 18.0, -0.7200000000000001
1509.0, 10.0, -0.39999999999999997
1510.0, 6.0, 0.8
1511.0, 8.0, -0.32
1512.0, 3.0, -0.12
1513.0, 5.0, 0.84
1514.0, 3.0, -0.12
1515.0, 11.0, -0.43999999999999995
1516.0, 25.0, 0.0399999999999997
1517.0, 7.0, -0.28
1518.0, 25.0, -1.0000000000000002
1519.0, 5.0, 0.84
1520.0, 7.0, -0.28
1521.0, 5.0, -0.2
1522.0, 2.0, -0.08
1523.0, 7.0, 0.76
1524.0, 5.0, 0.84
1525.0, 3.0, 0.92
1526.0, 7.0, 0.76
1527.0, 9.0, -0.36
1528.0, 3.0, 0.92
1529.0, 11.0, -0.43999999999999995
1530.0, 15.0, -0.6
1531.0, 4.0, -0.16
1532.0, 5.0, 0.84
1533.0, 7.0, -0.28
1534.0, 11.0, -0.43999999999999995
1535.0, 10.0, 0.64
1536.0, 5.0, -0.2
1537.0, 4.0, -0.16
1538.0, 6.0, 0.8
1539.0, 7.0, -0.28
1540.0, 21.0, 0.19999999999999984
1541.0, 3.0, -0.12
1542.0, 4.0, -0.16
1543.0, 5.0, -0.2
1544.0, 5.0, 0.84
1545.0, 8.0, -0.32
1546.0, 5.0, 0.84
1547.0, 4.0, -0.16
1548.0, 3.0, -0.12
1549.0, 7.0, -0.28
1550.0, 15.0, -0.6
1551.0, 7.0, 0.76
1552.0, 7.0, -0.28
1553.0, 7.0, -0.28
1554.0, 12.0, -0.4799999999999999
1555.0, 10.0, 0.64
1556.0, 3.0, -0.12
1557.0, 8.0, -0.32
1558.0, 3.0, -0.12
1559.0, 4.0, -0.16
1560.0, 2.0, -0.08
1561.0, 3.0, -0.12
1562.0, 3.0, 0.92
1563.0, 3.0, 0.92
1564.0, 7.0, -0.28
1565.0, 3.0, -0.12
1566.0, 5.0, -0.2
1567.0, 7.0, -0.28
1568.0, 5.0, -0.2
1569.0, 3.0, -0.12
1570.0, 4.0, 0.88
1571.0, 16.0, -0.64
1572.0, 8.0, -0.32
1573.0, 5.0, -0.2
1574.0, 4.0, -0.16
1575.0, 3.0, -0.12
1576.0, 3.0, 0.92
1577.0, 9.0, -0.36
1578.0, 4.0, -0.16
1579.0, 7.0, -0.28
1580.0, 6.0, -0.24000000000000002
1581.0, 5.0, -0.2
1582.0, 10.0, 0.64
1583.0, 5.0, 0.84
1584.0, 3.0, -0.12
1585.0, 3.0, -0.12
1586.0, 6.0, 0.8
1587.0, 9.0, 0.6799999999999999
1588.0, 26.0, -1.0400000000000003
1589.0, 3.0, 0.92
1590.0, 5.0, 0.84
1591.0, 7.0, 0.76
1592.0, 11.0, 0.6000000000000001
1593.0, 4.0, -0.16
1594.0, 3.0, -0.12
1595.0, 15.0, -0.6
1596.0, 14.0, -0.5599999999999999
1597.0, 3.0, -0.12
1598.0, 4.0, -0.16
1599.0, 7.0, -0.28
1600.0, 15.0, 0.44000000000000006
1601.0, 11.0, -0.43999999999999995
1602.0, 4.0, -0.16
1603.0, 4.0, 0.88
1604.0, 4.0, 0.88
1605.0, 12.0, -0.4799999999999999
1606.0, 11.0, -0.43999999999999995
1607.0, 18.0, -0.7200000000000001
1608.0, 6.0, 0.8
1609.0, 6.0, -0.24000000000000002
1610.0, 3.0, 0.92
1611.0, 13.0, -0.5199999999999999
1612.0, 6.0, -0.24000000000000002
1613.0, 4.0, -0.16
1614.0, 10.0, -0.39999999999999997
1615.0, 11.0, -0.43999999999999995
1616.0, 4.0, 0.88
1617.0, 9.0, 0.6799999999999999
1618.0, 2.0, -0.08
1619.0, 3.0, -0.12
1620.0, 6.0, -0.24000000000000002
1621.0, 15.0, 0.44000000000000006
1622.0, 3.0, -0.12
1623.0, 5.0, -0.2
1624.0, 6.0, -0.24000000000000002
1625.0, 11.0, 0.6000000000000001
1626.0, 10.0, -0.39999999999999997
1627.0, 21.0, -0.8400000000000002
1628.0, 5.0, -0.2
1629.0, 5.0, -0.2
1630.0, 6.0, 0.8
1631.0, 2.0, -0.08
1632.0, 8.0, -0.32
1633.0, 2.0, -0.08
1634.0, 5.0, -0.2
1635.0, 5.0, -0.2
1636.0, 9.0, -0.36
1637.0, 3.0, 0.92
1638.0, 8.0, 0.72
1639.0, 5.0, -0.2
1640.0, 6.0, -0.24000000000000002
1641.0, 8.0, 0.72
1642.0, 6.0, 0.8
1643.0, 8.0, -0.32
1644.0, 3.0, 0.92
1645.0, 3.0, -0.12
1646.0, 22.0, 0.1599999999999998
1647.0, 6.0, -0.24000000000000002
1648.0, 3.0, -0.12
1649.0, 7.0, -0.28
1650.0, 9.0, -0.36
1651.0, 5.0, -0.2
1652.0, 8.0, -0.32
1653.0, 11.0, -0.43999999999999995
1654.0, 9.0, 0.6799999999999999
1655.0, 5.0, -0.2
1656.0, 10.0, -0.39999999999999997
1657.0, 3.0, -0.12
1658.0, 4.0, -0.16
1659.0, 4.0, 0.88
1660.0, 3.0, -0.12
1661.0, 26.0, -1.0400000000000003
1662.0, 9.0, -0.36
1663.0, 6.0, -0.24000000000000002
1664.0, 6.0, 0.8
1665.0, 6.0, -0.24000000000000002
1666.0, 4.0, 0.88
1667.0, 7.0, -0.28
1668.0, 5.0, -0.2
1669.0, 4.0, -0.16
1670.0, 4.0, -0.16
1671.0, 4.0, 0.88
1672.0, 5.0, 0.84
1673.0, 6.0, 0.8
1674.0, 6.0, -0.24000000000000002
1675.0, 12.0, 0.56
1676.0, 2.0, -0.08
1677.0, 3.0, 0.92
1678.0, 6.0, -0.24000000000000002
1679.0, 10.0, 0.64
1680.0, 5.0, -0.2
1681.0, 6.0, 0.8
1682.0, 4.0, -0.16
1683.0, 7.0, -0.28
1684.0, 6.0, -0.24000000000000002
1685.0, 3.0, 0.92
1686.0, 10.0, -0.39999999999999997
1687.0, 3.0, -0.12
1688.0, 7.0, -0.28
1689.0, 4.0, 0.88
1690.0, 3.0, -0.12
1691.0, 8.0, 0.72
1692.0, 4.0, -0.16
1693.0, 9.0, -0.36
1694.0, 4.0, -0.16
1695.0, 3.0, 0.92
1696.0, 7.0, -0.28
1697.0, 5.0, 0.84
1698.0, 5.0, -0.2
1699.0, 3.0, 0.92
1700.0, 10.0, -0.39999999999999997
1701.0, 7.0, 0.76
1702.0, 9.0, -0.36
1703.0, 4.0, 0.88
1704.0, 14.0, 0.4800000000000001
1705.0, 5.0, 0.84
1706.0, 3.0, -0.12
1707.0, 29.0, -0.12000000000000033
1708.0, 10.0, -0.39999999999999997
1709.0, 6.0, 0.8
1710.0, 5.0, -0.2
1711.0, 4.0, 0.88
1712.0, 8.0, -0.32
1713.0, 3.0, -0.12
1714.0, 3.0, 0.92
1715.0, 2.0, -0.08
1716.0, 3.0, 0.92
1717.0, 13.0, -0.5199999999999999
1718.0, 5.0, 0.84
1719.0, 2.0, -0.08
1720.0, 19.0, -0.7600000000000001
1721.0, 3.0, -0.12
1722.0, 9.0, -0.36
1723.0, 8.0, -0.32
1724.0, 5.0, -0.2
1725.0, 6.0, 0.8
1726.0, 7.0, 0.76
1727.0, 3.0, -0.12
1728.0, 4.0, 0.88
1729.0, 6.0, -0.24000000000000002
1730.0, 10.0, -0.39999999999999997
1731.0, 5.0, -0.2
1732.0, 3.0, 0.92
1733.0, 3.0, 0.92
1734.0, 5.0, -0.2
1735.0, 3.0, 0.92
1736.0, 6.0, -0.24000000000000002
1737.0, 17.0, -0.68
1738.0, 8.0, -0.32
1739.0, 8.0, -0.32
1740.0, 3.0, -0.12
1741.0, 23.0, -0.9200000000000003
1742.0, 5.0, -0.2
1743.0, 26.0, -1.0400000000000003
1744.0, 2.0, -0.08
1745.0, 7.0, -0.28
1746.0, 6.0, -0.24000000000000002
1747.0, 4.0, 0.88
1748.0, 6.0, -0.24000000000000002
1749.0, 19.0, -0.7600000000000001
1750.0, 2.0, -0.08
1751.0, 5.0, -0.2
1752.0, 3.0, -0.12
1753.0, 12.0, -0.4799999999999999
1754.0, 6.0, -0.24000000000000002
1755.0, 10.0, -0.39999999999999997
1756.0, 6.0, 0.8
1757.0, 10.0, -0.39999999999999997
1758.0, 5.0, -0.2
1759.0, 4.0, -0.16
1760.0, 3.0, -0.12
1761.0, 4.0, -0.16
