# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 1.0, 0.0, 1.0, 0.0, 1.1096376200000002, 0.0, 6.810564752733772, 0.0
0.0, 1.0, 0.0, 2.0, -3.003849320702629, -30.584095874618, 51.05086136595149, 0.3846478312536707, 0.0
0.0, 1.0, 0.0, 3.0, 0.0, 52.33955221196764, 0.0, -4.509589914506048, 0.0
0.0, 1.0, 0.0, 4.0, -5.9410986992236285, -40.545585100000004, -4.3031536699999995, -2.323852536466209, -4.901
0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.1096376200000002, 0.0, 6.810564752733772
0.0, 1.0, 1.0, 1.0, 0.0, 0.0, -0.19, 1.1839364675915889, 1.1839364675915889
0.0, 1.0, 1.0, 2.0, -9.901000000000002, -23.42795, -0.232254159284765, -1.6429137205784792, 2.878269136414876
0.0, 1.0, 1.0, 3.0, -17.654410000000006, -19.9908851, -33.752807218216404, -42.725464720036555, -5.620492090434015
0.0, 1.0, 1.0, 4.0, -15.575075780640436, -26.83171, -0.10938656543592414, -35.957666927327686, -13.740863116586002
0.0, 1.0, 2.0, 0.0, -3.003849320702629, 51.05086136595149, -30.584095874618, 0.0, 0.3846478312536707
0.0, 1.0, 2.0, 1.0, -9.901000000000002, -0.232254159284765, -23.42795, 2.878269136414876, -1.6429137205784792
0.0, 1.0, 2.0, 2.0, -16.717661200000002, -41.66140915016672, -43.92116727047154, 0.885380800372696, 0.9839427203354263
0.0, 1.0, 2.0, 3.0, -9.901000000000002, 0.7575630195076134, -49.46692261372451, -24.963308154881144, -29.389280364548156
0.0, 1.0, 2.0, 4.0, -38.80110705400001, -39.817185010560664, -33.84820095768581, -36.87463691117618, -37.504749032766846
0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 52.33955221196764, 0.0, -4.509589914506048
0.0, 1.0, 3.0, 1.0, -17.654410000000006, -33.752807218216404, -19.9908851, -5.620492090434015, -42.725464720036555
0.0, 1.0, 3.0, 2.0, -9.901000000000002, -49.46692261372451, 0.7575630195076134, -29.389280364548156, -24.963308154881144
0.0, 1.0, 3.0, 3.0, -9.901000000000002, 2.629803722097023, 2.629803722097023, -17.055918018789637, -16.196565455295847
0.0, 1.0, 3.0, 4.0, -34.049539, -60.651497384110016, -33.44269782262381, -18.30470291029637, -33.42835097410554
0.0, 1.0, 4.0, 0.0, -5.9410986992236285, -4.3031536699999995, -40.545585100000004, -4.901, -2.323852536466209
0.0, 1.0, 4.0, 1.0, -15.575075780640436, -0.10938656543592414, -26.83171, -13.740863116586002, -35.957666927327686
0.0, 1.0, 4.0, 2.0, -38.80110705400001, -33.84820095768581, -39.817185010560664, -37.504749032766846, -36.87463691117618
0.0, 1.0, 4.0, 3.0, -34.049539, -33.44269782262381, -60.651497384110016, -33.42835097410554, -18.30470291029637
0.0, 1.0, 4.0, 4.0, -46.392558031000014, -0.6281736628637551, -10.46635629657738, -46.83754609737031, -46.83754609737031
0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 0.0, 1.0, 1.0440946413544498, 2.003278475466179, 0.0, -8.360170073229469, 0.0
0.0, 2.0, 0.0, 2.0, -0.40251629548900003, 0.96529562, 0.0, 22.76230501309083, 0.0
0.0, 2.0, 0.0, 3.0, 0.26692983768850187, -51.65382393100001, 0.0, -8.009731944361638, 0.0
0.0, 2.0, 0.0, 4.0, 0.42014263240589633, -19.950222366834637, 13.603559534929216, -11.952017451035895, 0.0
0.0, 2.0, 1.0, 0.0, 1.0440946413544498, 0.0, 2.003278475466179, 0.0, -8.360170073229469
0.0, 2.0, 1.0, 1.0, 23.729062237303864, 0.098, -0.06308919999999998, -39.486232886232465, -39.486232886232465
0.0, 2.0, 1.0, 2.0, 0.6768918300334499, -28.0235567138, -9.4109, -14.97373897143734, -35.80948484481021
0.0, 2.0, 1.0, 3.0, 0.08684731451432524, -4.901, -2.63131252264, -34.48413715411001, -15.571027685975361
0.0, 2.0, 1.0, 4.0, 0.28992348115999994, -22.40680757, 1.373123456662327, -14.502688372, -4.33112
0.0, 2.0, 2.0, 0.0, -0.40251629548900003, 0.0, 0.96529562, 0.0, 22.76230501309083
0.0, 2.0, 2.0, 1.0, 0.6768918300334499, -9.4109, -28.0235567138, -35.80948484481021, -14.97373897143734
0.0, 2.0, 2.0, 2.0, 0.5497812118596398, 0.0, 0.247922, 0.9213894445593026, 0.7237990681775531
0.0, 2.0, 2.0, 3.0, 0.7226546565327554, -18.8119, 0.0, -4.135474277407003, -12.753246235010002
0.0, 2.0, 2.0, 4.0, 1.2264673547883438, 0.0, 0.22516547618735558, -8.276071493861611, 0.04373528996208789
0.0, 2.0, 3.0, 0.0, 0.26692983768850187, 0.0, -51.65382393100001, 0.0, -8.009731944361638
0.0, 2.0, 3.0, 1.0, 0.08684731451432524, -2.63131252264, -4.901, -15.571027685975361, -34.48413715411001
0.0, 2.0, 3.0, 2.0, 0.7226546565327554, 0.0, -18.8119, -12.753246235010002, -4.135474277407003
0.0, 2.0, 3.0, 3.0, 0.9682164602092229, -34.049539, -34.049539, -33.130452281918004, -30.102286767800003
0.0, 2.0, 3.0, 4.0, 0.9488452760000001, -4.901, -40.545585100000004, -22.722518570000002, -1.1702683173396053
0.0, 2.0, 4.0, 0.0, 0.42014263240589633, 13.603559534929216, -19.950222366834637, 0.0, -11.952017451035895
0.0, 2.0, 4.0, 1.0, 0.28992348115999994, 1.373123456662327, -22.40680757, -4.33112, -14.502688372
0.0, 2.0, 4.0, 2.0, 1.2264673547883438, 0.22516547618735558, 0.0, 0.04373528996208789, -8.276071493861611
0.0, 2.0, 4.0, 3.0, 0.9488452760000001, -40.545585100000004, -4.901, -1.1702683173396053, -22.722518570000002
0.0, 2.0, 4.0, 4.0, 0.45883998521558356, -8.808836, -15.88275716, -25.365571421000006, -25.365571421000006
0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 3.0, 0.0, 1.0, 68.96432775867234, -34.0908488135573, 0.0, -7.128030774850776, 0.0
0.0, 3.0, 0.0, 2.0, 0.30831200000000003, -60.651497384110016, 0.0, 45.05720550644954, 0.0
0.0, 3.0, 0.0, 3.0, 0.0, 2.74146743263707, 0.0, 1.4087096510584982, 0.0
0.0, 3.0, 0.0, 4.0, -42.49526823515005, 45.55409804112344, 0.8888633087805434, -22.91491790024694, 0.0
0.0, 3.0, 1.0, 0.0, 68.96432775867234, 0.0, -34.0908488135573, 0.0, -7.128030774850776
0.0, 3.0, 1.0, 1.0, 1.274144612766178, -25.693482983000003, -25.693482983000003, -1.5801842663647434, -1.5801842663647434
0.0, 3.0, 1.0, 2.0, 0.11045427726199247, -34.049539, -13.307387000000002, -8.283135484551565, -36.422810021394014
0.0, 3.0, 1.0, 3.0, 0.0, 1.6091104133708662, -4.4267, -0.19433544400000002, -7.526983100000001
0.0, 3.0, 1.0, 4.0, -4.93043, 0.08721967785986923, -22.30389608, -23.79400289837887, -10.232289223430001
0.0, 3.0, 2.0, 0.0, 0.30831200000000003, 0.0, -60.651497384110016, 0.0, 45.05720550644954
0.0, 3.0, 2.0, 1.0, 0.11045427726199247, -13.307387000000002, -34.049539, -36.422810021394014, -8.283135484551565
0.0, 3.0, 2.0, 2.0, 1.8570793202524372, -64.48734764569902, -67.93961288112912, -62.90465094268693, -61.31718584841824
0.0, 3.0, 2.0, 3.0, -0.5604031770379493, -2.044864857415248, -60.651497384110016, -12.20013271963, -61.58941332447356
0.0, 3.0, 2.0, 4.0, -22.300380685492385, -21.516361394987303, -21.83171, -26.499595550000002, -15.147813110354297
0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 2.74146743263707, 0.0, 1.4087096510584982
0.0, 3.0, 3.0, 1.0, 0.0, -4.4267, 1.6091104133708662, -7.526983100000001, -0.19433544400000002
0.0, 3.0, 3.0, 2.0, -0.5604031770379493, -60.651497384110016, -2.044864857415248, -61.58941332447356, -12.20013271963
0.0, 3.0, 3.0, 3.0, 0.0, 0.0, 0.0, 1.069477148823758, 1.444120857343268
0.0, 3.0, 3.0, 4.0, -16.34612, -17.514207568198607, -18.81969101272764, -37.9490215463656, -9.358375323722687
0.0, 3.0, 4.0, 0.0, -42.49526823515005, 0.8888633087805434, 45.55409804112344, 0.0, -22.91491790024694
0.0, 3.0, 4.0, 1.0, -4.93043, -22.30389608, 0.08721967785986923, -10.232289223430001, -23.79400289837887
