0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.19654768016125118, 0.0, 4.02435380027966, 0.0
1.7690682351735652, 1.5807636472, 0.0, 3.6800513618929998, 0.0
0.0, 4.340961668831637, 0.0, 1.9800000000000009, 0.0
1.6269181599410583, -0.019000000000000017, 0.0, 3.1288085535297268, 0.0
0.0, 0.0, 0.19654768016125118, 0.0, 4.02435380027966
0.0, 1.2536193212909503, 1.1282573891618553, 0.218763436122, 0.218763436122
0.0, 0.4693, 0.18810000000000002, 2.0173412535485715, 2.0725437521559664
0.0, 0.1723, -0.05, 1.7078572639587002, 1.9090985247242196
0.0, -0.0020000000000000018, 0.0, 0.57096, 2.362663599052815
1.7690682351735652, 0.0, 1.5807636472, 0.0, 3.6800513618929998
0.0, 0.18810000000000002, 0.4693, 2.0725437521559664, 2.0173412535485715
0.0, 0.50536732, 0.50536732, 2.618443113327702, 2.618443113327702
0.0, 1.3751552604209993, 3.2606850317526215, 1.986618072598607, 1.6042527040558896
0.0, 0.0, 0.921604, 0.257357227, 2.5195799731987583
0.0, 0.0, 4.340961668831637, 0.0, 1.9800000000000009
0.0, -0.05, 0.1723, 1.9090985247242196, 1.7078572639587002
0.0, 3.2606850317526215, 1.3751552604209993, 1.6042527040558896, 1.986618072598607
0.0, 0.099, 1.5349742100000001, 3.8608395979369394, 3.5737556381432456
0.0, -0.010000000000000009, 1.673997578346737, 1.910750047678748, 2.7937948577055094
1.6269181599410583, 0.0, -0.019000000000000017, 0.0, 3.1288085535297268
0.0, 0.0, -0.0020000000000000018, 2.362663599052815, 0.57096
0.0, 0.921604, 0.0, 2.5195799731987583, 0.257357227
0.0, 1.673997578346737, -0.010000000000000009, 2.7937948577055094, 1.910750047678748
0.0, -0.0010000000000000009, -0.0020000000000000018, 3.2007970449126386, 2.7588566797518412
0.0, 0.0, 0.0, 0.0, 0.0
2.325133897972797, 0.1355, 0.0, 0.10460673687531999, 0.0
0.3663, 0.0, 0.0, 0.4504876615058, 0.0
1.6737396371741162, -0.01100000000000001, 0.0, 4.223480744793135, 0.0
