# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 1.0, 0.0, 1.0, 0.0, 2.3712305291404747, 0.0, 43.41095618838882, 0.0
0.0, 1.0, 0.0, 2.0, 1.0672699654358913, -49.22402469663588, 0.0, -22.75292421264475, 38.12414611470151
0.0, 1.0, 0.0, 3.0, 0.0, 29.237011510402635, 0.0, -7.5663802302928715, 0.0
0.0, 1.0, 0.0, 4.0, 1.243650539593367, -51.65382393100001, 0.0, 28.928569986487485, 0.0
0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.3712305291404747, 0.0, 43.41095618838882
0.0, 1.0, 1.0, 1.0, 0.0, -0.1, -0.1, 1.7057613263418554, 1.7057613263418554
0.0, 1.0, 1.0, 2.0, -9.901000000000002, -31.425397874618, 0.9695820823121691, -3.050895948858972, 0.40321439814024707
0.0, 1.0, 1.0, 3.0, -9.901000000000002, -16.513799801, -20.4755, -47.23821188504204, -16.304875674746903
0.0, 1.0, 1.0, 4.0, -18.8119, -46.39202659000001, -6.97189524474801, -16.130539000000006, -12.873975080000001
0.0, 1.0, 2.0, 0.0, 1.0672699654358913, 0.0, -49.22402469663588, 38.12414611470151, -22.75292421264475
0.0, 1.0, 2.0, 1.0, -9.901000000000002, 0.9695820823121691, -31.425397874618, 0.40321439814024707, -3.050895948858972
0.0, 1.0, 2.0, 2.0, -9.901000000000002, 1.5952941461603078, 1.5952941461603078, 0.5644652497195392, 0.5644652497195392
0.0, 1.0, 2.0, 3.0, 0.0, 1.9699998093626487, -39.579341431524156, -27.240110451662982, -37.172462313935675
0.0, 1.0, 2.0, 4.0, -2.8540021844541585, -64.48734764569902, -25.822786060696135, -26.221273828374443, -38.13216068425217
0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 29.237011510402635, 0.0, -7.5663802302928715
0.0, 1.0, 3.0, 1.0, -9.901000000000002, -20.4755, -16.513799801, -16.304875674746903, -47.23821188504204
0.0, 1.0, 3.0, 2.0, 0.0, -39.579341431524156, 1.9699998093626487, -37.172462313935675, -27.240110451662982
0.0, 1.0, 3.0, 3.0, 0.0, 2.449763818381082, 2.449763818381082, -24.08233507673956, -24.08233507673956
0.0, 1.0, 3.0, 4.0, -29.22125575132, -41.47767346411001, -40.98859374683448, -42.17190322039039, -41.288016610033836
0.0, 1.0, 4.0, 0.0, 1.243650539593367, 0.0, -51.65382393100001, 0.0, 28.928569986487485
0.0, 1.0, 4.0, 1.0, -18.8119, -6.97189524474801, -46.39202659000001, -12.873975080000001, -16.130539000000006
0.0, 1.0, 4.0, 2.0, -2.8540021844541585, -25.822786060696135, -64.48734764569902, -38.13216068425217, -26.221273828374443
0.0, 1.0, 4.0, 3.0, -29.22125575132, -40.98859374683448, -41.47767346411001, -41.288016610033836, -42.17190322039039
0.0, 1.0, 4.0, 4.0, -34.049539, -10.893780292196846, -20.350606940332337, -42.30618916834641, -42.30618916834641
0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 0.0, 1.0, 0.6623320036404681, 1.3718169025464733, 0.0, -19.726838393086535, 0.0
0.0, 2.0, 0.0, 2.0, 0.6784729999999999, 0.0, 0.0, 24.305614700000003, 0.0
0.0, 2.0, 0.0, 3.0, 1.1615217241417999, -73.84298643371459, 0.296, 21.92336682194498, 0.0
0.0, 2.0, 0.0, 4.0, 0.6989709468197661, -35.19689852944435, 0.0, -11.172662211130428, 22.905518108096096
0.0, 2.0, 1.0, 0.0, 0.6623320036404681, 0.0, 1.3718169025464733, 0.0, -19.726838393086535
0.0, 2.0, 1.0, 1.0, 1.560837203056125, 0.0, -0.1, -32.745789294665364, -34.47121036519883
0.0, 2.0, 1.0, 2.0, 1.2461255355161636, -9.123800000000001, -9.113900000000001, -4.0618, -27.8430615176
0.0, 2.0, 1.0, 3.0, -0.20078104525303947, -18.8119, -4.4186000000000005, -14.360091490000004, -12.378484000000002
0.0, 2.0, 1.0, 4.0, 1.179563861792348, -12.94313, 0.43415235256684986, -5.3812937013544815, -29.692988662072008
0.0, 2.0, 2.0, 0.0, 0.6784729999999999, 0.0, 0.0, 0.0, 24.305614700000003
0.0, 2.0, 2.0, 1.0, 1.2461255355161636, -9.113900000000001, -9.123800000000001, -27.8430615176, -4.0618
0.0, 2.0, 2.0, 2.0, 0.48961775690272014, 2.118259634323871, 2.118259634323871, -0.17168865028621158, -0.17168865028621158
0.0, 2.0, 2.0, 3.0, 0.9456591903429423, -14.222800000000003, -3.9367000000000005, 0.005002999999999966, -31.783509510566
0.0, 2.0, 2.0, 4.0, 1.4702957732953459, 0.0, 0.0, -0.717570463519, 0.2582545003798695
0.0, 2.0, 3.0, 0.0, 1.1615217241417999, 0.296, -73.84298643371459, 0.0, 21.92336682194498
0.0, 2.0, 3.0, 1.0, -0.20078104525303947, -4.4186000000000005, -18.8119, -12.378484000000002, -14.360091490000004
0.0, 2.0, 3.0, 2.0, 0.9456591903429423, -3.9367000000000005, -14.222800000000003, -31.783509510566, 0.005002999999999966
0.0, 2.0, 3.0, 3.0, -0.6790660125561923, -18.652330000000003, -18.652330000000003, -43.14045880990001, -43.14045880990001
0.0, 2.0, 3.0, 4.0, 1.0470424907232154, -4.703, -18.8119, -16.67624, -2.857308249608872
0.0, 2.0, 4.0, 0.0, 0.6989709468197661, 0.0, -35.19689852944435, 22.905518108096096, -11.172662211130428
0.0, 2.0, 4.0, 1.0, 1.179563861792348, 0.43415235256684986, -12.94313, -29.692988662072008, -5.3812937013544815
0.0, 2.0, 4.0, 2.0, 1.4702957732953459, 0.0, 0.0, 0.2582545003798695, -0.717570463519
0.0, 2.0, 4.0, 3.0, 1.0470424907232154, -18.8119, -4.703, -2.857308249608872, -16.67624
0.0, 2.0, 4.0, 4.0, 2.4949135917516343, -20.0713424, -22.96520816, -10.913063701181757, -10.913063701181757
0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 3.0, 0.0, 1.0, 0.0, -32.39561297984, 51.97999999999998, -49.378433257890244, -0.0010000000000000009
0.0, 3.0, 0.0, 2.0, -0.47312155990000015, -34.049539, -4.604, -9.862925291619938, -4.56413
0.0, 3.0, 0.0, 3.0, 0.0, 1.3219329741804975, 0.0, 47.99509035592334, 0.0
0.0, 3.0, 0.0, 4.0, -41.624719350427455, 0.9174647206623509, 0.1765678535930135, -29.345020864049346, 0.0
0.0, 3.0, 1.0, 0.0, 0.0, 51.97999999999998, -32.39561297984, -0.0010000000000000009, -49.378433257890244
0.0, 3.0, 1.0, 1.0, 21.25435232666717, -13.55, -20.4755, -5.05120165071985, -5.05120165071985
0.0, 3.0, 1.0, 2.0, 0.0008149399999999724, -9.812800000000001, -17.11481, -5.676647926837855, -34.93524194367828
0.0, 3.0, 1.0, 3.0, 0.0, 2.140873094578661, -9.1436, -0.337339, -12.842087000000003
0.0, 3.0, 1.0, 4.0, -4.93043, 1.6354731131258005, -13.6229, -24.669127442761837, -3.443360974267868
0.0, 3.0, 2.0, 0.0, -0.47312155990000015, -4.604, -34.049539, -4.56413, -9.862925291619938
0.0, 3.0, 2.0, 1.0, 0.0008149399999999724, -17.11481, -9.812800000000001, -34.93524194367828, -5.676647926837855
0.0, 3.0, 2.0, 2.0, 0.6118278469402872, -56.38944153790001, -56.38944153790001, -56.85669664047485, -59.39394646972204
0.0, 3.0, 2.0, 3.0, -0.4076633983150795, -2.8659500792200006, -18.8119, -10.496501011000001, -42.46081211599931
0.0, 3.0, 2.0, 4.0, -20.419226421903836, -19.6638845, -21.73271, -22.32550729977756, -1.893802539913553
0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 1.3219329741804975, 0.0, 47.99509035592334
0.0, 3.0, 3.0, 1.0, 0.0, -9.1436, 2.140873094578661, -12.842087000000003, -0.337339
0.0, 3.0, 3.0, 2.0, -0.4076633983150795, -18.8119, -2.8659500792200006, -42.46081211599931, -10.496501011000001
0.0, 3.0, 3.0, 3.0, 0.0, 0.0, -0.0010000000000000009, 0.46386218916464583, 1.7661050231046642
0.0, 3.0, 3.0, 4.0, -11.40496124419608, -0.36821455493082456, -9.360306906783478, -25.332956762000002, -10.097017373408
0.0, 3.0, 4.0, 0.0, -41.624719350427455, 0.1765678535930135, 0.9174647206623509, 0.0, -29.345020864049346
0.0, 3.0, 4.0, 1.0, -4.93043, -13.6229, 1.6354731131258005, -3.443360974267868, -24.669127442761837
0.0, 3.0, 4.0, 2.0, -20.419226421903836, -21.73271, -19.6638845, -1.893802539913553, -22.32550729977756
