nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, nan, nan
nan, nan, nan, 53.90649314385359, nan
nan, nan, nan, 2.7875767191605445, nan
nan, nan, nan, -46.239356082190305, nan
nan, nan, nan, 100.99, nan
nan, nan, nan, nan, 53.90649314385359
nan, nan, nan, 1.48351777470914, 1.532165997238226
nan, nan, nan, 1.5414861860398406, 1.9123118941413446
nan, nan, nan, -47.20081280582608, 0.7628049168024241
nan, nan, nan, 0.6162527167820541, -44.51652192796026
nan, nan, nan, nan, 2.7875767191605445
nan, nan, nan, 1.9123118941413446, 1.5414861860398406
nan, nan, nan, 1.3651366180635214, 1.3651366180635214
nan, nan, nan, -41.033998823169085, 1.2593922166161342
nan, nan, nan, 52.27129466925606, -47.21702367637339
nan, nan, nan, nan, -46.239356082190305
nan, nan, nan, 0.7628049168024241, -47.20081280582608
nan, nan, nan, 1.2593922166161342, -41.033998823169085
nan, nan, nan, -43.759195766321675, -43.93518895476467
nan, nan, nan, 2.1957197348786464, -48.220064304177825
nan, nan, nan, nan, 100.99
nan, nan, nan, -44.51652192796026, 0.6162527167820541
nan, nan, nan, -47.21702367637339, 52.27129466925606
nan, nan, nan, -48.220064304177825, 2.1957197348786464
nan, nan, nan, -48.01999999822414, -48.01999999822414
0.0, nan, nan, nan, nan
1.4734783835541083, nan, nan, -47.14283392441166, nan
1.0812255614347424, nan, nan, 49.99999996080513, nan
1.1763543043885714, nan, nan, 100.99, nan
1.4657476490444763, nan, nan, -0.9903022627021246, nan
1.4734783835541083, nan, nan, nan, -47.14283392441166
1.3196145162691393, nan, nan, -49.995699647633664, -49.9961296828703
1.5788331057358738, nan, nan, -0.9690968456173673, -49.08759981842997
1.2338675258744358, nan, nan, -0.9817519963685992, -49.46123681678471
0.6667381583365056, nan, nan, -0.9912720364319122, -48.39234867821915
1.0812255614347424, nan, nan, nan, 49.99999996080513
1.5788331057358738, nan, nan, -49.08759981842997, -0.9690968456173673
2.959999999999997, nan, nan, -0.9999997424145313, -0.9999997424145313
1.116976006761532, nan, nan, 0.37957734676004184, -47.452920248730756
0.8497140276963898, nan, nan, -0.9065598337180037, -0.9353891811077333
1.1763543043885714, nan, nan, nan, 100.99
1.2338675258744358, nan, nan, -49.46123681678471, -0.9817519963685992
1.116976006761532, nan, nan, -47.452920248730756, 0.37957734676004184
2.959999999999997, nan, nan, -48.019999999999975, -48.019999999999975
1.409029405561986, nan, nan, -49.79127210410354, 49.99999999999998
1.4657476490444763, nan, nan, nan, -0.9903022627021246
0.6667381583365056, nan, nan, -48.39234867821915, -0.9912720364319122
0.8497140276963898, nan, nan, -0.9353891811077333, -0.9065598337180037
