# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
0.0, 3.0, 1.0, 1.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 1.0, 2.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 1.0, 3.0, nan, nan, nan, 0.19699999999999998, 0.0
0.0, 3.0, 1.0, 4.0, nan, nan, nan, -4.703, 0.7576729999999999
0.0, 3.0, 2.0, 0.0, nan, nan, nan, nan, 0.0
0.0, 3.0, 2.0, 1.0, nan, nan, nan, 0.0, 14.354870000000002
0.0, 3.0, 2.0, 2.0, nan, nan, nan, -26.2212896516, -24.535696793
0.0, 3.0, 2.0, 3.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 2.0, 4.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 3.0, 0.0, nan, nan, nan, nan, 52.45921921056185
0.0, 3.0, 3.0, 1.0, nan, nan, nan, 2.1986546985081685, 0.37429999999999997
0.0, 3.0, 3.0, 2.0, nan, nan, nan, 2.8776739967246656, -39.18672144664682
0.0, 3.0, 3.0, 3.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 3.0, 4.0, nan, nan, nan, -4.703, 0.296
0.0, 3.0, 4.0, 0.0, nan, nan, nan, nan, -46.039748218451344
0.0, 3.0, 4.0, 1.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 4.0, 2.0, nan, nan, nan, 2.9594179839305914, -44.34474186857805
0.0, 3.0, 4.0, 3.0, nan, nan, nan, 0.0, 0.0
0.0, 3.0, 4.0, 4.0, nan, nan, nan, -4.703, -4.703
0.0, 4.0, 0.0, 0.0, 0.0, nan, nan, nan, nan
0.0, 4.0, 0.0, 1.0, 0.45367999999999997, nan, nan, 0.0, nan
0.0, 4.0, 0.0, 2.0, 0.0, nan, nan, 0.0, nan
0.0, 4.0, 0.0, 3.0, 0.5581421342, nan, nan, -0.34390000000000004, nan
0.0, 4.0, 0.0, 4.0, 0.0, nan, nan, 0.0, nan
0.0, 4.0, 1.0, 0.0, 0.2951, nan, nan, nan, 0.0
0.0, 4.0, 1.0, 1.0, -0.009993038013908703, nan, nan, -44.92156031216308, -38.5616037725195
0.0, 4.0, 1.0, 2.0, 0.0, nan, nan, -5.0, 0.0
0.0, 4.0, 1.0, 3.0, 0.0, nan, nan, 0.0, 5.0
0.0, 4.0, 1.0, 4.0, 0.0, nan, nan, 0.0, 0.0
0.0, 4.0, 2.0, 0.0, 0.0, nan, nan, nan, 0.0
0.0, 4.0, 2.0, 1.0, 0.0, nan, nan, 0.0, -5.0
0.0, 4.0, 2.0, 2.0, -0.0027100000000000023, nan, nan, -5.0, -13.55
0.0, 4.0, 2.0, 3.0, -0.0027100000000000023, nan, nan, -0.1, -12.7976
0.0, 4.0, 2.0, 4.0, 0.0, nan, nan, 0.0, 0.0
0.0, 4.0, 3.0, 0.0, -0.004685590000000005, nan, nan, nan, -0.34390000000000004
0.0, 4.0, 3.0, 1.0, 0.0, nan, nan, 0.0, -5.0
0.0, 4.0, 3.0, 2.0, -0.0010000000000000009, nan, nan, 0.0, -0.09832177
0.0, 4.0, 3.0, 3.0, -0.00999999515307498, nan, nan, -0.09407901878362777, -0.9649856314141065
