# AI L, AI R, O L, O R, swap, L L, L R, R R, R L
0.0, 3.0, 0.0, 3.0, nan, nan, nan, 52.969999988272676, nan
0.0, 3.0, 0.0, 4.0, nan, nan, nan, -44.56869608187235, nan
0.0, 3.0, 1.0, 0.0, nan, nan, nan, nan, 2.954680849512252
0.0, 3.0, 1.0, 1.0, nan, nan, nan, 2.9599999988489456, 1.7954001190428464
0.0, 3.0, 1.0, 2.0, nan, nan, nan, 53.95923831054782, -30.631652962097
0.0, 3.0, 1.0, 3.0, nan, nan, nan, 1.9640047921373254, 0.53387
0.0, 3.0, 1.0, 4.0, nan, nan, nan, -4.703, 1.5273944963000001
0.0, 3.0, 2.0, 0.0, nan, nan, nan, nan, 0.0
0.0, 3.0, 2.0, 1.0, nan, nan, nan, -12.557030000000001, 45.01948716831795
0.0, 3.0, 2.0, 2.0, nan, nan, nan, -46.03999999999997, -46.334855075264365
0.0, 3.0, 2.0, 3.0, nan, nan, nan, -24.019210724, 1.96997219184172
0.0, 3.0, 2.0, 4.0, nan, nan, nan, -33.50794545499757, 1.9699999991793082
0.0, 3.0, 3.0, 0.0, nan, nan, nan, nan, 53.95999998525123
0.0, 3.0, 3.0, 1.0, nan, nan, nan, 0.0, 0.6140599999999999
0.0, 3.0, 3.0, 2.0, nan, nan, nan, 2.5601478915687936, -32.2714876658873
0.0, 3.0, 3.0, 3.0, nan, nan, nan, 0.0, 0.53387
0.0, 3.0, 3.0, 4.0, nan, nan, nan, -12.74513, 0.80216
0.0, 3.0, 4.0, 0.0, nan, nan, nan, nan, -15.833155999999999
0.0, 3.0, 4.0, 1.0, nan, nan, nan, 0.9760247, -15.833155999999999
0.0, 3.0, 4.0, 2.0, nan, nan, nan, 2.948878977706635, -24.446596792999998
0.0, 3.0, 4.0, 3.0, nan, nan, nan, 0.19699999999999998, -12.47684
0.0, 3.0, 4.0, 4.0, nan, nan, nan, -19.2592553, -18.8538404
0.0, 4.0, 0.0, 0.0, 0.0, nan, nan, nan, nan
0.0, 4.0, 0.0, 1.0, 1.969999999996575, nan, nan, 0.0, nan
0.0, 4.0, 0.0, 2.0, 0.511269038, nan, nan, -5.0, nan
0.0, 4.0, 0.0, 3.0, 0.9799999999999994, nan, nan, -0.9690968456173673, nan
0.0, 4.0, 0.0, 4.0, 1.9699999998215927, nan, nan, -0.7712320754503901, nan
0.0, 4.0, 1.0, 0.0, 2.2926776695313795, nan, nan, nan, 0.0
0.0, 4.0, 1.0, 1.0, 0.9799682024712988, nan, nan, -26.9736896516, -26.085155
0.0, 4.0, 1.0, 2.0, 0.9525225536140445, nan, nan, -17.195, -0.40951000000000004
0.0, 4.0, 1.0, 3.0, 1.94849470217319, nan, nan, -9.5, -0.40951000000000004
0.0, 4.0, 1.0, 4.0, 1.969864937561916, nan, nan, -17.195, -0.46855900000000006
0.0, 4.0, 2.0, 0.0, -0.009999635646105808, nan, nan, nan, -19.6062404
0.0, 4.0, 2.0, 1.0, 1.0172879, nan, nan, -0.07741842399999993, -5.0
0.0, 4.0, 2.0, 2.0, 2.446009260016276, nan, nan, -5.0, -13.55
0.0, 4.0, 2.0, 3.0, -0.0099999073861287, nan, nan, -0.68618940391, -17.195
0.0, 4.0, 2.0, 4.0, 0.33702200000000004, nan, nan, 0.0, 0.0
0.0, 4.0, 3.0, 0.0, -0.009749684449500686, nan, nan, nan, -0.40212887500000005
0.0, 4.0, 3.0, 1.0, -0.008649148282327017, nan, nan, -0.19, -8.9357
0.0, 4.0, 3.0, 2.0, -0.009835767967317405, nan, nan, -20.1191, -0.5217031000000001
0.0, 4.0, 3.0, 3.0, -0.010000000000000004, nan, nan, -0.6513215599000001, -0.6250610299069936
0.0, 4.0, 3.0, 4.0, -0.009994360791266052, nan, nan, -0.34390000000000004, -0.6125795110000001
0.0, 4.0, 4.0, 0.0, 1.0172879, nan, nan, nan, 0.0
0.0, 4.0, 4.0, 1.0, 1.1219795962999999, nan, nan, 0.2655440000000001, -13.55
0.0, 4.0, 4.0, 2.0, 0.7506004218019999, nan, nan, -5.0, -0.271
0.0, 4.0, 4.0, 3.0, 1.8132353525600002, nan, nan, -0.271, -0.1
0.0, 4.0, 4.0, 4.0, -0.0010000000000000009, nan, nan, 0.0, 0.0
1.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 0.0, 0.0, 1.0, nan, nan, 51.4199017947294, nan, nan
1.0, 0.0, 0.0, 2.0, nan, nan, 0.9799994135819096, nan, nan
1.0, 0.0, 0.0, 3.0, nan, nan, -48.01498211762255, nan, nan
1.0, 0.0, 0.0, 4.0, nan, nan, 0.0, nan, nan
1.0, 0.0, 1.0, 0.0, nan, 23.89182341, nan, nan, nan
1.0, 0.0, 1.0, 1.0, nan, -0.009972900918140026, -0.009975349652950431, nan, nan
1.0, 0.0, 1.0, 2.0, nan, 0.014706935851357881, -0.0027100000000000023, nan, nan
1.0, 0.0, 1.0, 3.0, nan, -0.0064197416875191845, -31.276461306398005, nan, nan
1.0, 0.0, 1.0, 4.0, nan, -29.416068118220004, -0.009866972053527101, nan, nan
1.0, 0.0, 2.0, 0.0, nan, -0.009892247363356954, nan, nan, nan
1.0, 0.0, 2.0, 1.0, nan, 0.9799999999448495, 0.06144875244174929, nan, nan
1.0, 0.0, 2.0, 2.0, nan, 0.9799999999999994, -0.009317060370441147, nan, nan
1.0, 0.0, 2.0, 3.0, nan, 0.43231625838161003, -16.514078, nan, nan
1.0, 0.0, 2.0, 4.0, nan, -31.357432188599002, 50.989999916430705, nan, nan
1.0, 0.0, 3.0, 0.0, nan, -49.00999999999995, nan, nan, nan
1.0, 0.0, 3.0, 1.0, nan, -9.3119, 0.7306429622409251, nan, nan
1.0, 0.0, 3.0, 2.0, nan, -27.9128020379, 0.4375760991426355, nan, nan
1.0, 0.0, 3.0, 3.0, nan, -45.84342376609001, -45.506884666202616, nan, nan
1.0, 0.0, 3.0, 4.0, nan, -16.854539000000003, -0.009353891811077344, nan, nan
1.0, 0.0, 4.0, 0.0, nan, 0.0, nan, nan, nan
1.0, 0.0, 4.0, 1.0, nan, 0.938456664890288, -16.854539000000003, nan, nan
1.0, 0.0, 4.0, 2.0, nan, 50.92607641248867, -31.921269650699003, nan, nan
1.0, 0.0, 4.0, 3.0, nan, 0.979157685633397, -9.212900000000001, nan, nan
1.0, 0.0, 4.0, 4.0, nan, -47.79726414309005, -47.90588313830254, nan, nan
1.0, 1.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 1.0, 0.0, 1.0, nan, nan, 0.0, 0.0, nan
1.0, 1.0, 0.0, 2.0, nan, nan, 0.9166813974855785, 0.9799999999999994, nan
1.0, 1.0, 0.0, 3.0, nan, nan, 0.9796736701561989, 0.45918782, nan
1.0, 1.0, 0.0, 4.0, nan, nan, 0.0, 0.0, nan
1.0, 1.0, 1.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 1.0, 1.0, 1.0, nan, 0.979999097493554, -0.009999999847131829, -0.00999999984713076, 0.9799999999999994
1.0, 1.0, 1.0, 2.0, nan, 2.528643027619954, 0.264851, 0.264851, 0.0
1.0, 1.0, 1.0, 3.0, nan, 0.19089782000000005, 1.4052222573289619, 0.7847369, 0.14767541000000003
1.0, 1.0, 1.0, 4.0, nan, -0.004095100000000004, -0.0034390000000000033, -0.0034390000000000033, -0.0034390000000000033
1.0, 1.0, 2.0, 0.0, nan, 0.29087420489, nan, nan, 0.7815623563542202
1.0, 1.0, 2.0, 1.0, nan, 0.13592838419000003, 2.959999995762204, 1.1471957, -0.0019000000000000017
1.0, 1.0, 2.0, 2.0, nan, 0.5107907411, 0.030896494239329005, 0.0934433944940339, 0.9799999999999986
1.0, 1.0, 2.0, 3.0, nan, 2.9599985648254967, -0.005217031000000006, 0.1939049, 1.2115591099999998
1.0, 1.0, 2.0, 4.0, nan, 0.006210220612075904, 0.5624, 2.959996666007376, -0.0019000000000000017
1.0, 1.0, 3.0, 0.0, nan, -0.009936373145588652, nan, nan, -0.0099293034950985
1.0, 1.0, 3.0, 1.0, nan, 2.3503563578677444, 0.18466100000000002, 0.0, 0.296
1.0, 1.0, 3.0, 2.0, nan, 0.26558000000000004, 2.9059676612474212, 0.2951, -0.0010000000000000009
1.0, 1.0, 3.0, 3.0, nan, 0.0, 0.0, -0.0010000000000000009, 1.8132353525600002
1.0, 1.0, 3.0, 4.0, nan, 1.0172879, -0.0010000000000000009, -0.0027100000000000023, -0.0010000000000000009
1.0, 1.0, 4.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 1.0, 4.0, 1.0, nan, 0.1862, 0.4013198, 0.33702200000000004, 0.8329072574089408
1.0, 1.0, 4.0, 2.0, nan, 0.37429999999999997, 2.8776739967246656, 0.0, 0.0
1.0, 1.0, 4.0, 3.0, nan, 0.1862, 0.0, 0.0, 0.7984040214925195
1.0, 1.0, 4.0, 4.0, nan, 0.0, -0.0010000000000000009, -0.0010000000000000009, 0.638295128702
1.0, 2.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 2.0, 0.0, 1.0, nan, nan, 1.9699970087817997, 0.4013198, nan
1.0, 2.0, 0.0, 2.0, nan, nan, 0.098, 1.641459520516569, nan
1.0, 2.0, 0.0, 3.0, nan, nan, 1.9698784438057244, 0.0, nan
1.0, 2.0, 0.0, 4.0, nan, nan, 0.0, 0.9799078348134753, nan
1.0, 2.0, 1.0, 0.0, nan, -0.005217031000000006, nan, nan, 2.956859094828489
1.0, 2.0, 1.0, 1.0, nan, 0.33702200000000004, 0.33702200000000004, 1.969890599425152, 0.26558000000000004
1.0, 2.0, 1.0, 2.0, nan, 1.7032492578884402, 1.969993632249778, 0.9165063021663805, 0.8928384099854705
1.0, 2.0, 1.0, 3.0, nan, -0.0027100000000000023, 0.26558000000000004, 2.9598801680525715, 0.53387
1.0, 2.0, 1.0, 4.0, nan, -0.0010000000000000009, 2.959912642510324, 0.37210489999999996, 0.33702200000000004
1.0, 2.0, 2.0, 0.0, nan, 2.905985909251053, nan, nan, -0.0019000000000000017
1.0, 2.0, 2.0, 1.0, nan, 0.9773064319275453, 1.97, -0.008322565124369003, -0.009817519963686005
1.0, 2.0, 2.0, 2.0, nan, 0.26558000000000004, -0.004095100000000004, 1.9684746288473953, -0.004095100000000004
1.0, 2.0, 2.0, 3.0, nan, 1.9575536688338684, 0.19699999999999998, -0.0034390000000000033, -0.0010000000000000009
1.0, 2.0, 2.0, 4.0, nan, 0.33702200000000004, -0.004095100000000004, 0.9799999943130715, -0.0019000000000000017
1.0, 2.0, 3.0, 0.0, nan, -0.004095100000000004, nan, nan, 0.0
1.0, 2.0, 3.0, 1.0, nan, -0.0010000000000000009, 0.9730646728691617, 0.372761, 0.098
1.0, 2.0, 3.0, 2.0, nan, -0.0027100000000000023, 1.9568733582988702, 0.26558000000000004, 0.45367999999999997
1.0, 2.0, 3.0, 3.0, nan, -0.0010000000000000009, 0.51036027389, 2.9599213782592915, 0.638295128702
1.0, 2.0, 3.0, 4.0, nan, -0.0027100000000000023, 2.959892151247314, 0.1862, 0.53387
1.0, 2.0, 4.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 2.0, 4.0, 1.0, nan, 0.9796374112846654, -0.0034390000000000033, -0.0019000000000000017, 0.6768269
1.0, 2.0, 4.0, 2.0, nan, 1.9698178663350596, -0.0010000000000000009, 0.0, 0.26558000000000004
1.0, 2.0, 4.0, 3.0, nan, 0.9287119319633186, -0.0010000000000000009, -0.0010000000000000009, 0.19699999999999998
1.0, 2.0, 4.0, 4.0, nan, 1.5193271886372686, -0.0010000000000000009, -0.0019000000000000017, 0.1862
1.0, 3.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 3.0, 0.0, 1.0, nan, nan, 0.9798073054905339, 0.19699999999999998, nan
1.0, 3.0, 0.0, 2.0, nan, nan, 0.9749493002968261, 0.0, nan
1.0, 3.0, 0.0, 3.0, nan, nan, 1.7954001190428464, 0.0, nan
1.0, 3.0, 0.0, 4.0, nan, nan, 0.0, 0.9799999999597954, nan
1.0, 3.0, 1.0, 0.0, nan, 2.959796994985191, nan, nan, 1.0172879
1.0, 3.0, 1.0, 1.0, nan, 1.969497550897686, -0.006125795110000006, 0.19699999999999998, 0.3997195721000001
1.0, 3.0, 1.0, 2.0, nan, 1.5391924796329004, 0.1706690542423314, 0.2444102823550827, 2.232638774383441
1.0, 3.0, 1.0, 3.0, nan, 2.901525286141155, 0.14090299999999997, -0.0027100000000000023, 0.0
1.0, 3.0, 1.0, 4.0, nan, 2.5155697848855856, -0.0019000000000000017, -0.0027100000000000023, -0.0019000000000000017
1.0, 3.0, 2.0, 0.0, nan, -0.008649148282327017, nan, nan, 0.0
1.0, 3.0, 2.0, 1.0, nan, 1.9511786885112368, 2.583799999999997, 2.959999999999997, 0.9694402416089801
1.0, 3.0, 2.0, 2.0, nan, 0.060858800000000005, 2.9599982287780113, 0.801431, 0.979964293318368
1.0, 3.0, 2.0, 3.0, nan, -0.0010000000000000009, 0.5624, 0.19699999999999998, 0.9782389299060837
1.0, 3.0, 2.0, 4.0, nan, 0.37429999999999997, 0.296, 0.296, 1.841941356955528
1.0, 3.0, 3.0, 0.0, nan, 0.0, nan, nan, 0.0
1.0, 3.0, 3.0, 1.0, nan, 0.0971, -0.0010000000000000009, 0.7077346999999999, -0.0019000000000000017
1.0, 3.0, 3.0, 2.0, nan, 2.959985193287123, -0.004095100000000004, -0.0027100000000000023, 0.29290489999999997
1.0, 3.0, 3.0, 3.0, nan, 0.0, 0.0, 0.0, 0.0
1.0, 3.0, 3.0, 4.0, nan, -0.006861894039100007, -0.006861894039100007, -0.006924914126299008, -0.006861894039100007
1.0, 3.0, 4.0, 0.0, nan, 0.0, nan, nan, 1.9279118173040002
1.0, 3.0, 4.0, 1.0, nan, 0.098, 2.5477628177277984, -0.0010000000000000009, 0.33702200000000004
1.0, 3.0, 4.0, 2.0, nan, 0.098, 0.801431, 0.5624, 1.4370353525600004
1.0, 3.0, 4.0, 3.0, nan, 0.098, -0.0019000000000000017, 0.0, 1.5442411760000003
1.0, 3.0, 4.0, 4.0, nan, 1.6743135684649122, 0.0, 0.296, 0.296
1.0, 4.0, 0.0, 0.0, nan, nan, nan, nan, nan
1.0, 4.0, 0.0, 1.0, nan, nan, 0.8931432064274055, 0.0, nan
1.0, 4.0, 0.0, 2.0, nan, nan, 0.9799831539639834, 0.511269038, nan
1.0, 4.0, 0.0, 3.0, nan, nan, 1.97, 0.9682669351210891, nan
1.0, 4.0, 0.0, 4.0, nan, nan, 0.0, 0.45918782, nan
1.0, 4.0, 1.0, 0.0, nan, 1.6849991707010001, nan, nan, 0.0
1.0, 4.0, 1.0, 1.0, nan, 0.5624, 0.19529, -0.004095100000000004, 0.9792419170700573
1.0, 4.0, 1.0, 2.0, nan, 0.19699999999999998, 0.53387, 2.885906597052199, 0.26558000000000004
1.0, 4.0, 1.0, 3.0, nan, 0.34842191043015447, 0.0971, 1.8554450181040119, 0.35468
