# episode, # turns, reward
236.0, 12.0, -0.9600000000000003
237.0, 11.0, -0.8800000000000002
238.0, 4.0, -0.32
239.0, 4.0, -0.32
240.0, 5.0, -0.39999999999999997
241.0, 6.0, 1.6
242.0, 5.0, -0.39999999999999997
243.0, 5.0, 1.68
244.0, 10.0, -0.8000000000000002
245.0, 6.0, -0.4799999999999999
246.0, 5.0, -0.39999999999999997
247.0, 6.0, -0.4799999999999999
248.0, 5.0, -0.39999999999999997
249.0, 3.0, -0.24000000000000002
250.0, 6.0, -0.4799999999999999
251.0, 6.0, 1.6
252.0, 11.0, 1.1999999999999997
253.0, 5.0, -0.39999999999999997
254.0, 4.0, 1.76
255.0, 8.0, -0.64
256.0, 6.0, -0.4799999999999999
257.0, 6.0, -0.4799999999999999
258.0, 10.0, -0.8000000000000002
259.0, 5.0, 1.68
260.0, 6.0, -0.4799999999999999
261.0, 12.0, -0.9600000000000003
262.0, 3.0, -0.24000000000000002
263.0, 3.0, -0.24000000000000002
264.0, 4.0, -0.32
265.0, 4.0, -0.32
266.0, 10.0, -0.8000000000000002
267.0, 4.0, -0.32
268.0, 3.0, -0.24000000000000002
269.0, 8.0, -0.64
270.0, 12.0, 1.1199999999999997
271.0, 9.0, -0.7200000000000001
272.0, 8.0, -0.64
273.0, 3.0, -0.24000000000000002
274.0, 4.0, -0.32
275.0, 4.0, 1.76
276.0, 6.0, 1.6
277.0, 12.0, -0.9600000000000003
278.0, 4.0, -0.32
279.0, 11.0, -0.8800000000000002
280.0, 14.0, -1.1200000000000003
281.0, 6.0, -0.4799999999999999
282.0, 7.0, 1.52
283.0, 4.0, -0.32
284.0, 6.0, -0.4799999999999999
285.0, 12.0, 1.1199999999999997
286.0, 9.0, -0.7200000000000001
287.0, 4.0, -0.32
288.0, 3.0, -0.24000000000000002
289.0, 4.0, -0.32
290.0, 6.0, 1.6
291.0, 3.0, -0.24000000000000002
292.0, 18.0, -1.4400000000000006
293.0, 9.0, -0.7200000000000001
294.0, 25.0, -2.000000000000001
295.0, 4.0, -0.32
296.0, 14.0, -1.1200000000000003
297.0, 5.0, -0.39999999999999997
298.0, 14.0, 0.9599999999999997
299.0, 11.0, 1.1999999999999997
300.0, 4.0, -0.32
301.0, 5.0, 1.68
302.0, 5.0, 1.68
303.0, 9.0, -0.7200000000000001
304.0, 5.0, 1.68
305.0, 6.0, 1.6
306.0, 11.0, -0.8800000000000002
307.0, 6.0, -0.4799999999999999
308.0, 3.0, -0.24000000000000002
309.0, 7.0, -0.5599999999999999
310.0, 5.0, 1.68
311.0, 5.0, 1.68
312.0, 12.0, -0.9600000000000003
313.0, 7.0, -0.5599999999999999
314.0, 6.0, -0.4799999999999999
315.0, 6.0, -0.4799999999999999
316.0, 5.0, -0.39999999999999997
317.0, 10.0, 1.2799999999999998
318.0, 6.0, -0.4799999999999999
319.0, 6.0, -0.4799999999999999
320.0, 6.0, -0.4799999999999999
321.0, 9.0, 1.3599999999999999
322.0, 4.0, -0.32
323.0, 8.0, 1.44
324.0, 6.0, -0.4799999999999999
325.0, 6.0, 1.6
326.0, 7.0, 1.52
327.0, 13.0, -1.0400000000000003
328.0, 6.0, 1.6
329.0, 5.0, -0.39999999999999997
330.0, 3.0, -0.24000000000000002
331.0, 3.0, -0.24000000000000002
332.0, 3.0, -0.24000000000000002
333.0, 13.0, 1.0399999999999996
334.0, 5.0, 1.68
335.0, 11.0, 1.1999999999999997
336.0, 4.0, 1.76
337.0, 6.0, -0.4799999999999999
338.0, 6.0, 1.6
339.0, 3.0, -0.24000000000000002
340.0, 5.0, -0.39999999999999997
341.0, 4.0, 1.76
342.0, 9.0, -0.7200000000000001
343.0, 25.0, 0.07999999999999896
344.0, 5.0, -0.39999999999999997
345.0, 4.0, 1.76
346.0, 5.0, 1.68
347.0, 4.0, -0.32
348.0, 10.0, -0.8000000000000002
349.0, 5.0, -0.39999999999999997
350.0, 7.0, -0.5599999999999999
351.0, 4.0, 1.76
352.0, 10.0, -0.8000000000000002
353.0, 16.0, -1.2800000000000005
354.0, 7.0, 1.52
355.0, 9.0, -0.7200000000000001
356.0, 19.0, -1.5200000000000007
357.0, 3.0, -0.24000000000000002
358.0, 12.0, -0.9600000000000003
359.0, 4.0, 1.76
360.0, 4.0, -0.32
361.0, 6.0, -0.4799999999999999
362.0, 6.0, 1.6
363.0, 3.0, -0.24000000000000002
364.0, 14.0, -1.1200000000000003
365.0, 9.0, -0.7200000000000001
366.0, 9.0, -0.7200000000000001
367.0, 5.0, -0.39999999999999997
368.0, 14.0, -1.1200000000000003
369.0, 7.0, 1.52
370.0, 8.0, -0.64
371.0, 5.0, -0.39999999999999997
372.0, 6.0, 1.6
373.0, 4.0, 1.76
374.0, 3.0, -0.24000000000000002
375.0, 11.0, 1.1999999999999997
376.0, 13.0, 1.0399999999999996
377.0, 4.0, -0.32
378.0, 7.0, -0.5599999999999999
379.0, 9.0, -0.7200000000000001
380.0, 9.0, 1.3599999999999999
381.0, 9.0, 1.3599999999999999
382.0, 4.0, -0.32
383.0, 7.0, 1.52
384.0, 10.0, -0.8000000000000002
385.0, 15.0, 0.8799999999999997
386.0, 3.0, -0.24000000000000002
387.0, 7.0, -0.5599999999999999
388.0, 9.0, -0.7200000000000001
389.0, 5.0, -0.39999999999999997
390.0, 6.0, -0.4799999999999999
391.0, 7.0, 1.52
392.0, 13.0, -1.0400000000000003
393.0, 6.0, -0.4799999999999999
394.0, 7.0, 1.52
395.0, 10.0, 1.2799999999999998
396.0, 7.0, -0.5599999999999999
397.0, 12.0, -0.9600000000000003
398.0, 6.0, -0.4799999999999999
399.0, 4.0, -0.32
400.0, 12.0, 1.1199999999999997
401.0, 5.0, 1.68
402.0, 8.0, -0.64
403.0, 6.0, -0.4799999999999999
404.0, 10.0, -0.8000000000000002
405.0, 3.0, -0.24000000000000002
406.0, 4.0, -0.32
407.0, 4.0, -0.32
408.0, 5.0, -0.39999999999999997
409.0, 3.0, -0.24000000000000002
410.0, 15.0, 0.8799999999999997
411.0, 10.0, -0.8000000000000002
412.0, 5.0, -0.39999999999999997
413.0, 8.0, -0.64
414.0, 4.0, -0.32
415.0, 4.0, 1.76
416.0, 3.0, -0.24000000000000002
417.0, 10.0, -0.8000000000000002
418.0, 16.0, -1.2800000000000005
419.0, 5.0, 1.68
420.0, 8.0, 1.44
421.0, 6.0, 1.6
422.0, 6.0, -0.4799999999999999
423.0, 5.0, -0.39999999999999997
424.0, 4.0, -0.32
425.0, 6.0, -0.4799999999999999
426.0, 3.0, -0.24000000000000002
427.0, 6.0, -0.4799999999999999
428.0, 8.0, -0.64
429.0, 3.0, -0.24000000000000002
430.0, 7.0, 1.52
431.0, 12.0, -0.9600000000000003
432.0, 11.0, -0.8800000000000002
433.0, 5.0, -0.39999999999999997
434.0, 9.0, -0.7200000000000001
435.0, 5.0, -0.39999999999999997
436.0, 4.0, -0.32
437.0, 11.0, -0.8800000000000002
438.0, 5.0, -0.39999999999999997
439.0, 24.0, -1.920000000000001
440.0, 3.0, -0.24000000000000002
441.0, 10.0, -0.8000000000000002
442.0, 5.0, 1.68
443.0, 4.0, -0.32
444.0, 8.0, -0.64
445.0, 8.0, -0.64
446.0, 18.0, -1.4400000000000006
447.0, 12.0, -0.9600000000000003
448.0, 3.0, -0.24000000000000002
449.0, 9.0, -0.7200000000000001
450.0, 5.0, -0.39999999999999997
451.0, 5.0, 1.68
452.0, 15.0, -1.2000000000000004
453.0, 6.0, -0.4799999999999999
454.0, 3.0, -0.24000000000000002
455.0, 3.0, -0.24000000000000002
456.0, 4.0, -0.32
457.0, 6.0, -0.4799999999999999
458.0, 3.0, -0.24000000000000002
459.0, 8.0, 1.44
460.0, 8.0, -0.64
461.0, 7.0, -0.5599999999999999
462.0, 4.0, -0.32
463.0, 5.0, -0.39999999999999997
464.0, 7.0, -0.5599999999999999
465.0, 9.0, -0.7200000000000001
466.0, 7.0, -0.5599999999999999
467.0, 7.0, 1.52
468.0, 8.0, -0.64
469.0, 8.0, -0.64
470.0, 6.0, -0.4799999999999999
471.0, 4.0, 1.76
472.0, 6.0, 1.6
473.0, 5.0, -0.39999999999999997
474.0, 9.0, -0.7200000000000001
475.0, 6.0, -0.4799999999999999
476.0, 5.0, 1.68
477.0, 5.0, -0.39999999999999997
478.0, 3.0, -0.24000000000000002
479.0, 7.0, -0.5599999999999999
480.0, 11.0, -0.8800000000000002
481.0, 5.0, -0.39999999999999997
482.0, 15.0, 0.8799999999999997
483.0, 4.0, -0.32
484.0, 4.0, -0.32
485.0, 6.0, -0.4799999999999999
486.0, 6.0, -0.4799999999999999
487.0, 16.0, 0.7999999999999996
488.0, 24.0, -1.920000000000001
489.0, 8.0, -0.64
490.0, 7.0, -0.5599999999999999
491.0, 4.0, 1.76
492.0, 7.0, -0.5599999999999999
493.0, 17.0, 0.7199999999999995
494.0, 4.0, 1.76
495.0, 4.0, 1.76
496.0, 4.0, 1.76
497.0, 10.0, -0.8000000000000002
498.0, 13.0, 1.0399999999999996
499.0, 6.0, -0.4799999999999999
500.0, 4.0, -0.32
501.0, 7.0, -0.5599999999999999
502.0, 5.0, 1.68
503.0, 5.0, -0.39999999999999997
504.0, 10.0, 1.2799999999999998
505.0, 7.0, -0.5599999999999999
506.0, 3.0, -0.24000000000000002
507.0, 5.0, -0.39999999999999997
508.0, 7.0, 1.52
509.0, 6.0, -0.4799999999999999
510.0, 11.0, 1.1999999999999997
511.0, 6.0, -0.4799999999999999
512.0, 7.0, 1.52
513.0, 6.0, 1.6
514.0, 14.0, 0.9599999999999997
515.0, 7.0, 1.52
516.0, 5.0, -0.39999999999999997
517.0, 8.0, -0.64
518.0, 14.0, 0.9599999999999997
519.0, 6.0, -0.4799999999999999
520.0, 8.0, -0.64
521.0, 5.0, 1.68
522.0, 4.0, 1.76
523.0, 5.0, -0.39999999999999997
524.0, 5.0, 1.68
525.0, 11.0, -0.8800000000000002
526.0, 4.0, -0.32
527.0, 7.0, -0.5599999999999999
528.0, 5.0, 1.68
529.0, 4.0, -0.32
530.0, 6.0, -0.4799999999999999
531.0, 6.0, 1.6
532.0, 13.0, 1.0399999999999996
533.0, 4.0, -0.32
534.0, 6.0, -0.4799999999999999
535.0, 5.0, 1.68
536.0, 10.0, -0.8000000000000002
537.0, 4.0, -0.32
538.0, 5.0, -0.39999999999999997
539.0, 9.0, -0.7200000000000001
540.0, 4.0, -0.32
541.0, 6.0, -0.4799999999999999
542.0, 4.0, -0.32
543.0, 8.0, -0.64
544.0, 20.0, -1.6000000000000008
545.0, 5.0, -0.39999999999999997
546.0, 12.0, -0.9600000000000003
547.0, 8.0, -0.64
548.0, 6.0, 1.6
549.0, 7.0, 1.52
550.0, 3.0, -0.24000000000000002
551.0, 6.0, 1.6
552.0, 4.0, 1.76
553.0, 6.0, -0.4799999999999999
554.0, 6.0, -0.4799999999999999
555.0, 5.0, -0.39999999999999997
556.0, 14.0, -1.1200000000000003
557.0, 4.0, 1.76
558.0, 8.0, -0.64
559.0, 5.0, -0.39999999999999997
560.0, 3.0, -0.24000000000000002
561.0, 5.0, 1.68
562.0, 6.0, -0.4799999999999999
563.0, 3.0, -0.24000000000000002
564.0, 9.0, -0.7200000000000001
565.0, 6.0, -0.4799999999999999
566.0, 6.0, 1.6
567.0, 5.0, -0.39999999999999997
568.0, 20.0, -1.6000000000000008
569.0, 3.0, -0.24000000000000002
570.0, 10.0, -0.8000000000000002
571.0, 20.0, -1.6000000000000008
572.0, 13.0, -1.0400000000000003
573.0, 10.0, -0.8000000000000002
574.0, 3.0, -0.24000000000000002
575.0, 6.0, -0.4799999999999999
576.0, 6.0, -0.4799999999999999
577.0, 8.0, -0.64
578.0, 6.0, 1.6
579.0, 18.0, 0.6399999999999995
580.0, 4.0, 1.76
581.0, 5.0, -0.39999999999999997
582.0, 6.0, -0.4799999999999999
583.0, 8.0, -0.64
584.0, 4.0, -0.32
585.0, 5.0, 1.68
586.0, 3.0, -0.24000000000000002
587.0, 5.0, -0.39999999999999997
588.0, 14.0, 0.9599999999999997
589.0, 5.0, -0.39999999999999997
590.0, 5.0, -0.39999999999999997
591.0, 6.0, -0.4799999999999999
592.0, 3.0, -0.24000000000000002
593.0, 5.0, 1.68
594.0, 5.0, -0.39999999999999997
595.0, 4.0, -0.32
596.0, 8.0, -0.64
597.0, 4.0, -0.32
598.0, 10.0, 1.2799999999999998
599.0, 6.0, -0.4799999999999999
600.0, 6.0, -0.4799999999999999
601.0, 7.0, -0.5599999999999999
602.0, 4.0, -0.32
603.0, 6.0, -0.4799999999999999
604.0, 12.0, -0.9600000000000003
605.0, 6.0, -0.4799999999999999
606.0, 4.0, 1.76
607.0, 6.0, -0.4799999999999999
608.0, 7.0, -0.5599999999999999
609.0, 4.0, -0.32
610.0, 4.0, -0.32
611.0, 22.0, -1.760000000000001
612.0, 7.0, -0.5599999999999999
613.0, 10.0, -0.8000000000000002
614.0, 8.0, -0.64
615.0, 9.0, -0.7200000000000001
616.0, 4.0, -0.32
617.0, 5.0, -0.39999999999999997
618.0, 10.0, -0.8000000000000002
619.0, 4.0, -0.32
620.0, 7.0, 1.52
621.0, 6.0, -0.4799999999999999
622.0, 5.0, 1.68
623.0, 10.0, -0.8000000000000002
624.0, 20.0, -1.6000000000000008
625.0, 13.0, -1.0400000000000003
626.0, 8.0, 1.44
627.0, 10.0, -0.8000000000000002
628.0, 6.0, 1.6
629.0, 6.0, 1.6
630.0, 7.0, -0.5599999999999999
631.0, 8.0, 1.44
632.0, 4.0, -0.32
633.0, 8.0, -0.64
634.0, 8.0, 1.44
635.0, 15.0, 0.8799999999999997
636.0, 14.0, -1.1200000000000003
637.0, 7.0, 1.52
638.0, 5.0, -0.39999999999999997
639.0, 14.0, -1.1200000000000003
640.0, 6.0, -0.4799999999999999
641.0, 19.0, 0.5599999999999994
642.0, 7.0, -0.5599999999999999
643.0, 5.0, -0.39999999999999997
644.0, 7.0, -0.5599999999999999
645.0, 5.0, -0.39999999999999997
646.0, 4.0, -0.32
647.0, 9.0, 1.3599999999999999
648.0, 4.0, -0.32
649.0, 4.0, -0.32
650.0, 5.0, 1.68
651.0, 4.0, -0.32
652.0, 3.0, -0.24000000000000002
653.0, 8.0, 1.44
654.0, 5.0, -0.39999999999999997
655.0, 5.0, -0.39999999999999997
656.0, 12.0, -0.9600000000000003
657.0, 6.0, -0.4799999999999999
658.0, 8.0, -0.64
659.0, 6.0, -0.4799999999999999
660.0, 5.0, -0.39999999999999997
661.0, 3.0, -0.24000000000000002
662.0, 8.0, -0.64
663.0, 3.0, -0.24000000000000002
664.0, 6.0, -0.4799999999999999
665.0, 5.0, -0.39999999999999997
666.0, 6.0, -0.4799999999999999
667.0, 6.0, -0.4799999999999999
668.0, 10.0, -0.8000000000000002
669.0, 16.0, -1.2800000000000005
670.0, 9.0, 1.3599999999999999
671.0, 20.0, 0.4799999999999993
672.0, 4.0, -0.32
673.0, 8.0, -0.64
674.0, 8.0, -0.64
675.0, 10.0, 1.2799999999999998
676.0, 8.0, -0.64
677.0, 4.0, 1.76
678.0, 11.0, 1.1999999999999997
679.0, 5.0, 1.68
680.0, 7.0, 1.52
681.0, 5.0, 1.68
682.0, 14.0, 0.9599999999999997
683.0, 5.0, -0.39999999999999997
684.0, 8.0, -0.64
685.0, 4.0, -0.32
686.0, 18.0, -1.4400000000000006
687.0, 7.0, 1.52
688.0, 6.0, -0.4799999999999999
689.0, 12.0, -0.9600000000000003
690.0, 8.0, -0.64
691.0, 8.0, -0.64
692.0, 7.0, 1.52
693.0, 9.0, -0.7200000000000001
694.0, 5.0, 1.68
695.0, 10.0, -0.8000000000000002
696.0, 9.0, 1.3599999999999999
697.0, 5.0, 1.68
698.0, 14.0, 0.9599999999999997
699.0, 10.0, -0.8000000000000002
700.0, 6.0, -0.4799999999999999
701.0, 6.0, 1.6
702.0, 5.0, -0.39999999999999997
703.0, 16.0, -1.2800000000000005
704.0, 20.0, 0.4799999999999993
705.0, 4.0, 1.76
706.0, 7.0, 1.52
707.0, 7.0, -0.5599999999999999
708.0, 5.0, -0.39999999999999997
709.0, 6.0, -0.4799999999999999
710.0, 6.0, 1.6
711.0, 3.0, -0.24000000000000002
712.0, 6.0, -0.4799999999999999
713.0, 6.0, 1.6
714.0, 15.0, 0.8799999999999997
715.0, 5.0, -0.39999999999999997
716.0, 31.0, -2.4800000000000013
717.0, 6.0, -0.4799999999999999
718.0, 4.0, 1.76
719.0, 6.0, -0.4799999999999999
720.0, 7.0, -0.5599999999999999
721.0, 14.0, -1.1200000000000003
722.0, 13.0, -1.0400000000000003
723.0, 4.0, -0.32
724.0, 4.0, -0.32
725.0, 5.0, -0.39999999999999997
726.0, 4.0, -0.32
727.0, 6.0, -0.4799999999999999
728.0, 16.0, -1.2800000000000005
729.0, 7.0, -0.5599999999999999
730.0, 21.0, 0.39999999999999925
731.0, 13.0, 1.0399999999999996
732.0, 8.0, -0.64
733.0, 9.0, 1.3599999999999999
734.0, 6.0, -0.4799999999999999
735.0, 6.0, -0.4799999999999999
736.0, 6.0, -0.4799999999999999
737.0, 8.0, -0.64
738.0, 5.0, -0.39999999999999997
739.0, 8.0, -0.64
740.0, 6.0, -0.4799999999999999
741.0, 5.0, -0.39999999999999997
742.0, 6.0, -0.4799999999999999
743.0, 4.0, -0.32
744.0, 14.0, -1.1200000000000003
745.0, 6.0, -0.4799999999999999
746.0, 16.0, 0.7999999999999996
747.0, 5.0, 1.68
748.0, 7.0, 1.52
749.0, 5.0, -0.39999999999999997
750.0, 7.0, -0.5599999999999999
751.0, 12.0, -0.9600000000000003
752.0, 4.0, 1.76
753.0, 6.0, -0.4799999999999999
754.0, 5.0, -0.39999999999999997
755.0, 6.0, -0.4799999999999999
756.0, 8.0, -0.64
757.0, 12.0, -0.9600000000000003
758.0, 4.0, -0.32
759.0, 5.0, -0.39999999999999997
760.0, 9.0, -0.7200000000000001
761.0, 9.0, 1.3599999999999999
762.0, 5.0, -0.39999999999999997
763.0, 13.0, 1.0399999999999996
764.0, 18.0, 0.6399999999999995
765.0, 3.0, -0.24000000000000002
766.0, 6.0, -0.4799999999999999
767.0, 6.0, -0.4799999999999999
768.0, 16.0, -1.2800000000000005
769.0, 14.0, 0.9599999999999997
770.0, 5.0, -0.39999999999999997
771.0, 6.0, -0.4799999999999999
772.0, 10.0, -0.8000000000000002
773.0, 6.0, -0.4799999999999999
774.0, 4.0, -0.32
775.0, 7.0, 1.52
776.0, 5.0, -0.39999999999999997
777.0, 6.0, 1.6
778.0, 6.0, -0.4799999999999999
779.0, 12.0, -0.9600000000000003
780.0, 6.0, -0.4799999999999999
781.0, 3.0, -0.24000000000000002
782.0, 6.0, 1.6
783.0, 5.0, 1.68
784.0, 6.0, -0.4799999999999999
785.0, 5.0, -0.39999999999999997
786.0, 6.0, 1.6
787.0, 6.0, -0.4799999999999999
788.0, 3.0, -0.24000000000000002
789.0, 17.0, -1.3600000000000005
790.0, 9.0, 1.3599999999999999
791.0, 13.0, 1.0399999999999996
792.0, 6.0, 1.6
793.0, 3.0, -0.24000000000000002
794.0, 6.0, 1.6
795.0, 12.0, -0.9600000000000003
796.0, 6.0, -0.4799999999999999
797.0, 13.0, 1.0399999999999996
798.0, 10.0, -0.8000000000000002
799.0, 9.0, -0.7200000000000001
800.0, 6.0, 1.6
801.0, 8.0, -0.64
802.0, 4.0, -0.32
803.0, 5.0, -0.39999999999999997
804.0, 16.0, -1.2800000000000005
805.0, 6.0, -0.4799999999999999
806.0, 16.0, -1.2800000000000005
807.0, 9.0, 1.3599999999999999
808.0, 10.0, -0.8000000000000002
809.0, 4.0, -0.32
810.0, 6.0, -0.4799999999999999
811.0, 8.0, -0.64
812.0, 6.0, -0.4799999999999999
813.0, 6.0, 1.6
